No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5483, 0.0611, 0.533, 0.0549, 0.635, 0.563, +--++, 0.274, 0.567, 2.745, 21.26, 0.018, 1.449, 4.914, 31.392
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.477, 0.0396, 0.4272, 0.0643, 0.821, 0.576, D--++, 0.175, -0.275, -5.365, -24.688, 0.018, 0.093, 0.859, 8.418
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5077, 0.0481, 0.4915, 0.0453, 0.687, 0.617, +---+, 0.25, -0.041, -2.141, -1.152, 0.02, 0.572, 1.665, 13.472
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5116, 0.0383, 0.4741, 0.0852, 0.859, 0.657, D---+, 0.195, -0.336, -3.997, -11.08, 0.02, 0.13, 0.738, 8.508
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.515, 0.0317, 0.4852, 0.0314, 0.713, 0.649, ++--+, 0.238, 0.383, -1.258, 0.836, 0.022, 1.275, 2.165, 13.858
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5107, 0.0599, 0.4698, 0.095, 0.944, 0.715, D---+, 0.169, -0.431, -4.532, -15.232, 0.022, 0.009, 0.528, 5.824
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4892, 0.0336, 0.4321, 0.0618, 0.826, 0.636, +---D, 0.185, -0.248, -3.554, -20.252, 0.018, 0.528, 1.588, 9.16
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5292, 0.066, 0.4486, 0.1071, 1.158, 0.7, D+-+D, 0.127, 0.144, 3.836, 31.944, 0.018, 0.581, 5.283, 35.258
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4929, 0.0201, 0.4252, 0.0853, 1.04, 0.665, D--+D, 0.211, -0.34, -1.985, -8.16, 0.018, 0.363, 2.373, 15.206
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.518, 0.0337, 0.4645, 0.0727, 0.85, 0.681, ++--D, 0.212, 0.536, 0.041, 4.392, 0.02, 0.8, 2.625, 15.32
