No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 1, ['Close_norm'], SAX, euclidean, time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5106, 0.0212, 0.4638, 0.0534, 0.619, 0.253, +---+, 0.178, 0.852, -1.261, -20.409, 0.013, 1.138, 3.028, 51.23
 1, ['Close_norm'], None, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4812, 0.0542, 0.4064, 0.1, 0.517, 0.226, D----, 0.094, 0.396, -3.79, -60.038, 0.014, 1.37, 1.908, 34.479
 1, ['Close_norm'], SAX, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5128, 0.03, 0.4628, 0.0744, 0.618, 0.243, +--++, 0.191, 1.03, -0.098, -0.441, 0.014, 1.365, 3.754, 64.277
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4948, 0.0335, 0.4241, 0.0799, 0.529, 0.229, D-++-, 0.109, 1.005, 0.646, 12.188, 0.013, 1.231, 3.756, 63.417
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4924, 0.0267, 0.4255, 0.0657, 0.984, 0.296, D----, 0.083, 0.868, -2.343, -38.866, 0.013, 1.02, 2.262, 37.89
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5124, 0.0562, 0.4619, 0.0853, 0.591, 0.225, +---+, 0.159, 1.173, 0.082, 6.089, 0.013, 1.367, 3.474, 60.367
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4985, 0.046, 0.4348, 0.0879, 0.504, 0.226, D--++, 0.121, 1.065, -0.737, -8.463, 0.013, 1.602, 3.361, 58.19
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4636, 0.0391, 0.3874, 0.0717, 1.005, 0.359, D-D--, 0.07, 0.181, -3.7, -58.118, 0.013, 1.325, 1.88, 33.362
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4905, 0.0329, 0.4423, 0.0585, 0.612, 0.238, +--++, 0.164, 0.864, -1.281, -20.594, 0.013, 1.102, 3.089, 52.124
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4766, 0.0447, 0.399, 0.0843, 0.571, 0.237, D--+-, 0.107, 0.498, -1.997, -31.302, 0.014, 1.456, 2.659, 46.631
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4652, 0.0527, 0.3904, 0.081, 1.092, 0.485, D-D-+, 0.069, 0.139, -4.066, -63.427, 0.014, 0.902, 1.624, 30.569
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5, 0.0158, 0.4388, 0.0585, 0.653, 0.26, +---+, 0.165, 0.612, -2.213, -35.76, 0.014, 1.291, 2.551, 44.402
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4762, 0.0444, 0.4169, 0.0788, 0.508, 0.226, D--+-, 0.142, 0.617, -2.793, -42.709, 0.012, 1.195, 2.573, 44.175
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5061, 0.0485, 0.4594, 0.0791, 0.584, 0.229, +---+, 0.172, 1.033, -1.594, -22.063, 0.012, 1.731, 3.172, 54.498
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4919, 0.0466, 0.4257, 0.0838, 0.507, 0.221, D--+-, 0.106, 0.784, -1.434, -21.732, 0.013, 0.852, 2.942, 50.569
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, time_join, 50, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5158, 0.0373, 0.4703, 0.0755, 0.598, 0.236, +-+++, 0.167, 1.219, 0.25, 6.026, 0.013, 1.439, 3.784, 64.448
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4841, 0.0517, 0.4116, 0.096, 0.532, 0.235, D----, 0.105, 0.467, -3.568, -56.67, 0.014, 1.408, 2.019, 36.163
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, time_join, 50, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5127, 0.0348, 0.46, 0.0772, 0.646, 0.275, +---+, 0.191, 1.106, -0.521, -6.35, 0.014, 1.647, 3.542, 61.322
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4762, 0.043, 0.4092, 0.0863, 0.506, 0.223, D--+-, 0.127, 0.567, -3.081, -47.599, 0.012, 1.148, 2.428, 41.73
