No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4663, 0.0277, 0.4166, 0.052, NaN, NaN, +---+, 0.175, 0.089, -3.294, -13.436, 0.018, 0.59, 1.895, 14.044
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.541, 0.0337, 0.4675, 0.0879, NaN, NaN, +++--, 0.164, 0.314, 7.076, 34.772, 0.018, 0.463, 7.08, 38.148
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5195, 0.0674, 0.4903, 0.0865, NaN, NaN, -+-++, 0.152, 0.647, 0.313, 13.92, 0.02, 0.794, 2.893, 21.008
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5353, 0.0532, 0.4924, 0.0936, NaN, NaN, ++-+U, 0.165, 0.451, 0.694, -1.764, 0.02, 0.54, 3.083, 13.166
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4981, 0.0745, 0.4788, 0.0618, NaN, NaN, -+---, 0.217, -0.403, -6.81, -45.388, 0.022, -0.372, -0.611, -9.254
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 10, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4979, 0.0437, 0.4825, 0.048, NaN, NaN, -+---, 0.238, -0.348, -3.504, -24.948, 0.022, -0.046, 1.042, 0.966
 1, ['Close_norm'], None, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5199, 0.047, 0.4737, 0.0787, NaN, NaN, +++++, 0.221, 1.215, 7.268, 45.952, 0.018, 1.082, 7.176, 43.738
 1, ['Close_norm'], SAX, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5409, 0.0237, 0.4554, 0.0931, NaN, NaN, D+++U, 0.186, 0.74, 5.776, 32.7, 0.018, 0.804, 6.429, 37.112
 1, ['Close_norm'], None, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5235, 0.0245, 0.493, 0.0346, NaN, NaN, ++---, 0.235, -0.159, -5.347, -43.388, 0.02, 0.679, 0.063, -7.646
 1, ['Close_norm'], SAX, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5314, 0.033, 0.4555, 0.1016, NaN, NaN, U+-+U, 0.2, 0.276, -2.899, -20.896, 0.02, 0.467, 1.286, 3.6
 1, ['Close_norm'], None, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5107, 0.0135, 0.4289, 0.0702, NaN, NaN, U+--D, 0.204, 0.628, -1.039, -1.944, 0.022, 0.654, 2.275, 12.468
 1, ['Close_norm'], SAX, euclidean, padding, 25, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4762, 0.0242, 0.4089, 0.0736, NaN, NaN, D+--U, 0.187, -0.865, -2.412, -20.376, 0.022, 0.033, 1.588, 3.252
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5292, 0.066, 0.4925, 0.0859, NaN, NaN, -+-+-, 0.311, -0.237, -1.491, -17.224, 0.018, 0.262, 2.619, 10.674
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5216, 0.0289, 0.428, 0.0454, NaN, NaN, ++--+, 0.149, 0.443, -3.595, -21.432, 0.018, 0.536, 1.567, 8.57
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 25, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5256, 0.0494, 0.4964, 0.0452, NaN, NaN, ++-+-, 0.279, 0.286, 1.549, 3.62, 0.018, 0.627, 4.139, 21.096
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.55, 0.0632, 0.5441, 0.0628, NaN, NaN, +++--, 0.462, -0.043, -0.459, -18.308, 0.02, 0.183, 2.375, 3.97
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.518, 0.0256, 0.4622, 0.0749, NaN, NaN, +--+-, 0.148, 0.068, -6.077, -37.744, 0.02, 0.141, -0.434, -5.748
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 25, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5658, 0.0521, 0.5491, 0.0606, NaN, NaN, +++++, 0.363, 0.324, 9.176, 54.092, 0.02, 0.295, 7.192, 40.17
