No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 1, ['Close_norm'], None, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.526, 0.0774, 0.5201, 0.0792, 0.395, 0.223, 0.382, +-+++, 0.641, 4.616, 88.286
 1, ['Close_norm'], None, pearson, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5, 0.0343, 0.4902, 0.033, 0.364, 0.192, 0.335, --++-, 0.717, 3.521, 56.239
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5075, 0.022, 0.4889, 0.0376, 0.409, 0.212, 0.265, +--++, 0.966, 0.328, 14.634
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4744, 0.0309, 0.4487, 0.0442, 0.391, 0.21, 0.28, ----+, 0.519, -2.015, -26.667
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5011, 0.0594, 0.4907, 0.0576, 0.395, 0.209, 0.28, +--++, 0.419, -2.941, -42.783
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5507, 0.0804, 0.543, 0.0802, 0.387, 0.201, 0.277, +-++-, 1.12, 4.94, 78.376
 1, ['Close_norm'], None, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5136, 0.0627, 0.5077, 0.0595, 0.389, 0.203, 0.307, +--++, 0.46, 0.183, 9.157
 1, ['Close_norm'], None, co-integration, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5106, 0.0257, 0.5043, 0.0269, 0.38, 0.206, 0.282, +-+++, 0.747, 3.951, 66.338
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5201, 0.0437, 0.5102, 0.046, 0.396, 0.217, 0.343, +--++, 0.795, 0.208, 4.883
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4878, 0.0138, 0.4737, 0.0255, 0.405, 0.21, 0.294, ++---, 0.749, -0.795, -14.465
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5037, 0.0663, 0.4954, 0.0631, 0.394, 0.195, 0.262, +-+++, 0.48, -0.358, -3.236
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4814, 0.0378, 0.4698, 0.0393, 0.393, 0.208, 0.271, --+++, 0.647, 2.907, 51.439
 1, ['Close_norm'], None, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5211, 0.0694, 0.5151, 0.0655, 0.385, 0.202, 0.297, +--++, 0.186, 0.981, 25.369
 1, ['Close_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5318, 0.0425, 0.5265, 0.041, 0.383, 0.208, 0.298, +-+++, 0.943, 2.562, 43.114
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5227, 0.0448, 0.511, 0.0446, 0.39, 0.209, 0.308, +--++, 0.864, 1.95, 34.108
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4987, 0.0343, 0.479, 0.0492, 0.405, 0.208, 0.31, -+-+-, 1.329, 0.744, 12.489
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5086, 0.0546, 0.4994, 0.0474, 0.39, 0.195, 0.244, +-+++, 0.278, 0.442, 10.258
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.508, 0.05, 0.5048, 0.0507, 0.392, 0.216, 0.293, ---+-, 0.618, 0.023, 1.372
 1, ['Close_norm'], None, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5435, 0.0767, 0.5399, 0.0787, 0.38, 0.218, 0.367, +--++, 0.881, 4.872, 90.025
 1, ['Close_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5081, 0.0386, 0.5005, 0.0376, 0.357, 0.211, 0.369, +-+--, 0.275, 1.186, 10.93
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4974, 0.0303, 0.4878, 0.029, 0.404, 0.217, 0.346, +--++, 0.76, 0.546, 10.434
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5174, 0.0252, 0.498, 0.0451, 0.371, 0.209, 0.294, +++-+, 1.3, 2.62, 43.287
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5011, 0.076, 0.4837, 0.0728, 0.416, 0.202, 0.245, +--++, 0.277, -1.838, -17.108
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5427, 0.0487, 0.5326, 0.0483, 0.374, 0.213, 0.322, +-+--, 0.586, 1.89, 26.21
 1, ['Close_norm'], None, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5286, 0.0773, 0.525, 0.0783, 0.369, 0.215, 0.407, +--++, 0.791, 3.557, 66.267
 1, ['Close_norm'], None, co-integration, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4998, 0.047, 0.4914, 0.0482, 0.382, 0.206, 0.303, ----+, -0.099, -1.607, -21.242
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5355, 0.0399, 0.5231, 0.035, 0.393, 0.21, 0.371, +--+-, 0.666, -2.09, -37.957
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5228, 0.0366, 0.5099, 0.0325, 0.389, 0.219, 0.342, ++-++, 1.235, 4.266, 73.647
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5111, 0.041, 0.495, 0.0397, 0.393, 0.193, 0.312, +--++, 0.768, 1.008, 22.798
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5319, 0.056, 0.5262, 0.0572, 0.378, 0.202, 0.25, ++--+, 0.592, -0.623, -11.461
 1, ['Close_norm'], None, sax, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5485, 0.0521, 0.5424, 0.0517, 0.407, 0.208, 0.344, +-+++, 1.403, 9.209, 148.52
 1, ['Close_norm'], None, sax, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.524, 0.0437, 0.5118, 0.0396, 0.347, 0.172, 0.33, ++-+-, 0.397, -0.341, -8.186
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5153, 0.0382, 0.5016, 0.0422, 0.402, 0.191, 0.29, +--+-, 0.794, 1.304, 19.661
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4825, 0.0282, 0.4547, 0.0564, 0.379, 0.182, 0.316, ++-++, 0.65, -0.304, -2.744
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5137, 0.0451, 0.5066, 0.0451, 0.403, 0.195, 0.277, +-+++, 0.921, 2.619, 44.382
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5347, 0.0553, 0.5304, 0.0554, 0.363, 0.177, 0.319, ++-+-, 0.886, 1.016, 10.476
 1, ['Close_norm'], None, sax, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5336, 0.0636, 0.5256, 0.0615, 0.401, 0.203, 0.349, +-+++, 1.062, 8.963, 145.252
 1, ['Close_norm'], None, sax, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5106, 0.0561, 0.4936, 0.0685, 0.37, 0.211, 0.285, ++--+, 0.751, -0.973, -17.555
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.49, 0.0301, 0.4758, 0.0263, 0.412, 0.205, 0.295, +--+-, 0.47, -0.258, -8.821
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5065, 0.0534, 0.4798, 0.0785, 0.397, 0.205, 0.294, ++-++, 0.752, 0.493, 13.094
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5037, 0.0443, 0.4961, 0.0454, 0.4, 0.196, 0.257, +-+-+, 0.523, -0.041, -1.279
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5186, 0.0554, 0.5081, 0.0627, 0.382, 0.208, 0.301, ++--+, 0.541, -0.561, -13.884
 1, ['Close_norm'], None, sax, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.0378, 0.5167, 0.0404, 0.396, 0.213, 0.362, +-+++, 1.038, 6.723, 109.658
 1, ['Close_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4972, 0.0409, 0.4837, 0.0464, 0.357, 0.194, 0.303, ++---, 0.339, -2.079, -35.609
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4951, 0.0313, 0.4851, 0.0275, 0.401, 0.197, 0.275, +--+-, 0.402, 0.88, 7.617
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5039, 0.0408, 0.4812, 0.0516, 0.399, 0.191, 0.289, +--++, 1.273, 0.287, 8.703
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5087, 0.053, 0.5023, 0.0512, 0.392, 0.204, 0.269, +-+++, 0.512, 2.14, 37.716
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4893, 0.0552, 0.4813, 0.0598, 0.369, 0.195, 0.314, ++---, -0.091, -6.188, -106.511
 1, ['Close_norm'], None, sax, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5086, 0.0439, 0.4966, 0.0347, 0.398, 0.187, 0.362, +-+++, 0.159, 2.796, 45.242
 1, ['Close_norm'], None, sax, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4999, 0.0432, 0.4856, 0.049, 0.386, 0.189, 0.346, +++++, 0.775, 3.774, 60.241
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4697, 0.0295, 0.4544, 0.0295, 0.444, 0.2, 0.31, +-++-, -0.027, 0.047, -3.03
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5015, 0.0398, 0.4943, 0.0421, 0.388, 0.185, 0.334, ++++-, 0.854, 0.628, 3.893
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5311, 0.0223, 0.5235, 0.024, 0.415, 0.192, 0.282, +-++-, 0.479, 0.864, 15.332
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5052, 0.0552, 0.4923, 0.0509, 0.382, 0.195, 0.266, ++-++, 0.81, -0.852, -14.982
 1, ['Close_norm'], None, dtw, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5085, 0.0807, 0.5016, 0.0826, 0.402, 0.227, 0.359, +--++, 0.574, 0.061, 3.92
 1, ['Close_norm'], None, dtw, padding, 25, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4922, 0.0302, 0.4802, 0.0298, 0.375, 0.203, 0.316, +++--, 0.582, -0.121, -10.427
