No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4825, 0.0443, 0.4714, 0.0526, NaN, NaN, 0.377, +-+--, 0.025, 1.776, 27.683
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4826, 0.047, 0.4672, 0.0469, NaN, NaN, 0.229, +-++-, -0.264, 2.358, 33.956
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4681, 0.0419, 0.4513, 0.0405, NaN, NaN, 0.321, +----, -0.296, -1.341, -25.019
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5375, 0.0531, 0.5203, 0.0538, NaN, NaN, 0.194, +-+-+, 0.833, 3.935, 71.658
 1, ['Close_norm'], None, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4946, 0.0358, 0.4852, 0.0345, NaN, NaN, 0.242, ++--+, 0.263, 0.698, 10.579
 1, ['Close_norm'], None, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4957, 0.0473, 0.4644, 0.0465, NaN, NaN, 0.182, +---+, 0.786, -2.447, -38.121
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5041, 0.0553, 0.4938, 0.0551, NaN, NaN, 0.367, +-+--, 0.243, 2.352, 35.359
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5094, 0.0443, 0.4995, 0.0409, NaN, NaN, 0.275, +-+++, 0.702, 2.66, 50.398
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5289, 0.0439, 0.5182, 0.0432, NaN, NaN, 0.344, +--+-, 0.887, 0.962, 14.671
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5347, 0.0162, 0.5162, 0.0248, NaN, NaN, 0.211, +++-+, 1.284, 4.642, 75.417
 1, ['Close_norm'], None, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4628, 0.0295, 0.4565, 0.0316, NaN, NaN, 0.229, +----, -0.686, -3.324, -58.877
 1, ['Close_norm'], None, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4957, 0.0377, 0.4699, 0.0281, NaN, NaN, 0.171, +++--, 1.141, 2.896, 42.192
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5093, 0.0813, 0.5023, 0.0849, NaN, NaN, 0.391, +-+--, -0.213, 1.529, 23.152
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.496, 0.0543, 0.4794, 0.0486, NaN, NaN, 0.294, +-++-, 0.131, -0.227, -9.97
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4911, 0.0537, 0.4857, 0.0489, NaN, NaN, 0.335, ++-++, 0.541, 0.416, 9.647
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5376, 0.0499, 0.5232, 0.0488, NaN, NaN, 0.24, --+-+, 1.069, 1.968, 39.076
 1, ['Close_norm'], None, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4867, 0.0438, 0.4813, 0.0446, NaN, NaN, 0.255, +--+-, 0.419, -1.479, -24.823
 1, ['Close_norm'], None, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5157, 0.0345, 0.4971, 0.0255, NaN, NaN, 0.208, +++--, 1.131, 3.288, 49.025
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5094, 0.0681, 0.5002, 0.0749, NaN, NaN, 0.332, +-++-, -0.14, 3.023, 47.797
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4961, 0.0535, 0.4759, 0.053, NaN, NaN, 0.27, +-++-, 0.168, 0.597, 6.986
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4914, 0.0378, 0.4825, 0.0424, NaN, NaN, 0.376, ++-+-, 0.267, -0.205, -4.855
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5145, 0.0476, 0.4933, 0.0609, NaN, NaN, 0.234, --+-+, 0.924, 1.156, 23.924
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5053, 0.016, 0.5005, 0.0164, NaN, NaN, 0.244, ++++-, 0.932, 2.011, 29.212
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.473, 0.0345, 0.4529, 0.0315, NaN, NaN, 0.217, +----, 0.6, -5.568, -93.052
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5149, 0.0738, 0.4962, 0.0847, NaN, NaN, 0.302, +-++-, 0.227, 7.067, 115.501
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4879, 0.0453, 0.4682, 0.0408, NaN, NaN, 0.256, +-++-, -0.287, 3.602, 54.459
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4797, 0.0569, 0.4683, 0.0571, NaN, NaN, 0.359, -++--, -0.258, -2.037, -37.462
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5405, 0.0434, 0.5178, 0.0544, NaN, NaN, 0.199, +-+-+, 0.877, 2.037, 37.081
 1, ['Close_norm'], None, pearson, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5187, 0.0208, 0.5008, 0.0176, NaN, NaN, 0.239, ++---, 0.14, 0.018, -8.542
 1, ['Close_norm'], None, pearson, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5041, 0.0642, 0.4841, 0.0612, NaN, NaN, 0.202, +---+, 0.906, -3.379, -52.541
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5229, 0.039, 0.5183, 0.0387, NaN, NaN, 0.356, +++++, 1.309, 6.575, 106.783
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5202, 0.0692, 0.5099, 0.0647, NaN, NaN, 0.245, +-+++, 0.162, 8.639, 147.083
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5376, 0.0338, 0.5262, 0.0324, NaN, NaN, 0.341, ++++-, 0.397, 2.418, 38.624
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5404, 0.0321, 0.5217, 0.0356, NaN, NaN, 0.205, ++--+, 1.076, 2.798, 51.406
 1, ['Close_norm'], None, co-integration, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4947, 0.0281, 0.48, 0.029, NaN, NaN, 0.25, -++--, 0.594, 2.472, 35.132
 1, ['Close_norm'], None, co-integration, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4786, 0.0482, 0.4539, 0.0478, NaN, NaN, 0.148, +---+, 0.148, -3.238, -50.372
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5066, 0.0703, 0.497, 0.0774, NaN, NaN, 0.342, +-+--, 0.108, 0.426, -1.16
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5147, 0.0547, 0.4979, 0.058, NaN, NaN, 0.21, +++-+, 0.797, 5.498, 90.927
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4883, 0.046, 0.4835, 0.0468, NaN, NaN, 0.382, +---+, -0.371, -1.82, -29.046
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4829, 0.0361, 0.4554, 0.0343, NaN, NaN, 0.251, +-+-+, 0.399, 0.836, 14.018
 1, ['Close_norm'], None, co-integration, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4842, 0.0481, 0.463, 0.0588, NaN, NaN, 0.226, -+++-, 0.336, 0.842, 8.617
 1, ['Close_norm'], None, co-integration, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.473, 0.0515, 0.4509, 0.0545, NaN, NaN, 0.213, +-+--, 0.057, -2.024, -37.037
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5145, 0.0929, 0.5, 0.0974, NaN, NaN, 0.299, +-+-+, 0.494, 1.297, 16.372
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5175, 0.0546, 0.5045, 0.0599, NaN, NaN, 0.24, +++++, 1.361, 7.93, 131.985
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4999, 0.0282, 0.4937, 0.027, NaN, NaN, 0.379, +----, -0.181, -2.237, -42.247
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4829, 0.0495, 0.4639, 0.0429, NaN, NaN, 0.225, +-+--, 0.22, -0.968, -20.748
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4761, 0.0398, 0.467, 0.0399, NaN, NaN, 0.253, +----, -0.315, -3.231, -58.946
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5157, 0.0655, 0.4814, 0.0727, NaN, NaN, 0.162, ++-++, 0.496, 0.778, 12.146
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5335, 0.0719, 0.5279, 0.073, NaN, NaN, 0.375, +-+++, 0.167, 5.575, 93.322
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.488, 0.0314, 0.4832, 0.0263, NaN, NaN, 0.256, +--++, 0.662, 0.22, 7.798
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4826, 0.0371, 0.4675, 0.0376, NaN, NaN, 0.327, -+---, -0.259, -5.854, -95.571
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4914, 0.029, 0.4499, 0.0612, NaN, NaN, 0.208, +-+-+, 0.334, 2.112, 37.629
 1, ['Close_norm'], None, co-integration, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4813, 0.0261, 0.4667, 0.0169, NaN, NaN, 0.237, +++--, 0.927, 2.963, 43.785
 1, ['Close_norm'], None, co-integration, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5016, 0.0451, 0.4794, 0.0556, NaN, NaN, 0.214, +----, -0.157, -3.226, -60.05
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5093, 0.0399, 0.5035, 0.0455, NaN, NaN, 0.299, +-+++, 0.539, 2.923, 48.895
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5257, 0.0593, 0.5086, 0.0536, NaN, NaN, 0.253, +++--, 0.973, 5.514, 85.14
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5346, 0.0336, 0.5246, 0.027, NaN, NaN, 0.304, +-+-+, 0.118, 1.12, 16.07
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, pip, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4713, 0.0463, 0.4588, 0.0432, NaN, NaN, 0.242, +++--, 0.498, 0.62, 1.78
 1, ['Close_norm'], None, sax, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5105, 0.063, 0.5005, 0.0598, NaN, NaN, 0.271, +---+, 0.837, 1.42, 24.254
 1, ['Close_norm'], None, sax, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.453, 0.0412, 0.4281, 0.047, NaN, NaN, 0.211, -----, -0.24, -6.857, -113.092
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5177, 0.0858, 0.5053, 0.0941, NaN, NaN, 0.294, +-++-, 0.259, 4.178, 64.734
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4988, 0.0625, 0.4872, 0.0555, NaN, NaN, 0.248, +-+--, -0.065, 1.774, 21.243
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4798, 0.0445, 0.4682, 0.0469, NaN, NaN, 0.37, +--+-, -0.093, -0.254, -4.461
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4653, 0.0332, 0.4503, 0.0407, NaN, NaN, 0.24, ---++, 0.067, -3.99, -59.941
 1, ['Close_norm'], None, sax, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4999, 0.0562, 0.4873, 0.0507, NaN, NaN, 0.239, +--++, 1.018, 1.381, 22.302
 1, ['Close_norm'], None, sax, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4726, 0.066, 0.4463, 0.0777, NaN, NaN, 0.185, ----+, -0.234, -6.08, -95.113
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5284, 0.0815, 0.5233, 0.0842, NaN, NaN, 0.321, +-++-, 0.949, 3.342, 52.095
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5069, 0.0536, 0.4942, 0.0482, NaN, NaN, 0.243, +-++-, 0.008, 3.578, 53.809
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5057, 0.0601, 0.4914, 0.0576, NaN, NaN, 0.353, +--++, 0.623, 1.905, 35.0
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4857, 0.0641, 0.4516, 0.0839, NaN, NaN, 0.211, ---++, 0.136, -2.67, -37.246
 1, ['Close_norm'], None, sax, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5079, 0.0459, 0.4922, 0.0455, NaN, NaN, 0.25, ++--+, 0.665, 3.37, 52.122
 1, ['Close_norm'], None, sax, delay_time_join, 10, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4785, 0.1014, 0.4517, 0.1023, NaN, NaN, 0.197, +---+, 0.09, -3.461, -55.583
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5014, 0.0551, 0.497, 0.0583, NaN, NaN, 0.321, +-++-, -0.03, 2.544, 40.578
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 10, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5417, 0.048, 0.5342, 0.0439, NaN, NaN, 0.259, +-++-, 0.889, 6.704, 106.142
