No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4681, 0.0382, 0.3587, 0.0359, 0.008, 0.003, 0.064, +-X+X, 0.269, -0.662, -2.319
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4886, 0.0463, 0.4701, 0.0482, 0.008, 0.003, 0.162, +-+++, 0.545, 1.121, 21.086
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5108, 0.0567, 0.4797, 0.0485, 0.008, 0.003, 0.154, +--+-, 0.285, 0.592, 6.525
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4871, 0.0801, 0.4659, 0.0773, 0.008, 0.003, 0.165, +--++, 0.407, -3.817, -60.382
 1, ['Close_norm'], None, euclidean, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4661, 0.0515, 0.447, 0.0638, 0.009, 0.003, 0.18, ---++, 0.223, 0.394, 12.047
 1, ['Close_norm'], None, euclidean, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4972, 0.0301, 0.4458, 0.0594, 0.008, 0.003, 0.09, ++--+, 1.369, -0.886, -13.134
 1, ['Close_norm'], None, euclidean, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5071, 0.0239, 0.4779, 0.0202, 0.008, 0.003, 0.16, +---+, 0.681, -3.045, -47.181
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.51, 0.0728, 0.4961, 0.0726, 0.008, 0.003, 0.212, +---+, 0.474, 1.086, 17.672
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5001, 0.0662, 0.4792, 0.0689, 0.008, 0.003, 0.137, ++-+-, 0.16, 0.432, 1.412
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5312, 0.0504, 0.5229, 0.057, 0.008, 0.003, 0.353, +-+--, 0.554, 6.729, 98.15
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4689, 0.0295, 0.4609, 0.0292, 0.008, 0.003, 0.167, +-+++, 0.777, 1.37, 25.809
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5117, 0.0315, 0.4807, 0.0379, 0.008, 0.003, 0.321, ++++-, 0.624, 3.279, 47.736
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5, 0.0463, 0.418, 0.0957, 0.008, 0.003, 0.095, X+-++, 1.014, 1.897, 38.694
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5086, 0.0566, 0.5007, 0.0564, 0.008, 0.003, 0.182, +---+, 1.125, 0.065, 3.633
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.516, 0.0549, 0.4703, 0.054, 0.008, 0.003, 0.112, +--+-, 0.955, 1.559, 25.101
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5013, 0.0424, 0.4912, 0.0371, 0.008, 0.003, 0.208, ---++, 0.534, -1.332, -17.908
 1, ['Close_norm'], None, pearson, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4986, 0.0636, 0.4861, 0.0743, 0.008, 0.003, 0.147, +--++, 0.849, 1.186, 24.403
 1, ['Close_norm'], None, pearson, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5106, 0.0341, 0.4886, 0.0207, 0.008, 0.003, 0.141, ++-++, 1.176, 1.519, 24.995
 1, ['Close_norm'], None, pearson, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5128, 0.0424, 0.4735, 0.0359, 0.008, 0.003, 0.171, +---+, 0.587, -2.473, -38.966
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5126, 0.0667, 0.4995, 0.0696, 0.008, 0.003, 0.22, +---+, 0.885, 2.389, 43.013
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5329, 0.0675, 0.4642, 0.0768, 0.008, 0.003, 0.136, X++++, 0.327, 7.453, 120.976
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5067, 0.0313, 0.4999, 0.0309, 0.008, 0.003, 0.369, --+-+, 0.345, 4.811, 80.392
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4743, 0.0359, 0.4535, 0.0381, 0.008, 0.003, 0.129, +-+-+, 1.2, 1.279, 23.042
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4972, 0.0637, 0.4733, 0.0556, 0.008, 0.003, 0.315, +-+--, -0.069, -0.69, -19.236
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4536, 0.0475, 0.3517, 0.0181, 0.008, 0.003, 0.078, X---X, 0.008, -3.481, -51.042
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5311, 0.05, 0.5235, 0.0464, 0.008, 0.003, 0.162, +-+++, 1.446, 4.418, 73.523
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.524, 0.0437, 0.4849, 0.0465, 0.008, 0.003, 0.157, ++-+-, 0.902, 2.909, 44.809
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4788, 0.0783, 0.4616, 0.087, 0.008, 0.003, 0.182, +--+-, 0.338, -0.672, -12.32
 1, ['Close_norm'], None, pearson, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4985, 0.0643, 0.4858, 0.0746, 0.008, 0.003, 0.142, +--++, 0.787, 1.266, 26.509
 1, ['Close_norm'], None, pearson, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5132, 0.0331, 0.4965, 0.0236, 0.008, 0.003, 0.136, ++--+, 1.148, 0.96, 15.453
 1, ['Close_norm'], None, pearson, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5299, 0.0593, 0.4903, 0.0593, 0.008, 0.003, 0.162, +--++, 0.683, -1.299, -18.667
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5151, 0.0657, 0.5005, 0.0683, 0.008, 0.003, 0.227, +---+, 0.824, 1.193, 18.946
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5279, 0.0657, 0.4682, 0.082, 0.008, 0.003, 0.141, X+++-, 0.241, 5.426, 80.892
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4959, 0.0351, 0.4865, 0.0373, 0.008, 0.003, 0.356, --+--, 0.294, 3.805, 59.881
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4879, 0.0235, 0.4673, 0.0346, 0.008, 0.003, 0.129, +-++-, 1.374, 1.232, 18.709
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5001, 0.0621, 0.4684, 0.0593, 0.008, 0.003, 0.338, +-+-+, 0.202, 0.868, 11.636
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4449, 0.0604, 0.3512, 0.0184, 0.008, 0.003, 0.087, X---X, 0.104, -3.977, -59.669
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5386, 0.0578, 0.5302, 0.0533, 0.008, 0.003, 0.16, +-+++, 1.544, 5.035, 84.526
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5134, 0.0391, 0.4753, 0.0456, 0.008, 0.003, 0.149, ++-+-, 1.052, 0.971, 11.867
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5043, 0.0837, 0.488, 0.0917, 0.008, 0.003, 0.205, +--+-, 0.941, 0.007, -0.199
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4935, 0.0728, 0.4813, 0.081, 0.008, 0.003, 0.185, +--++, 0.541, 0.471, 15.175
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5132, 0.0285, 0.4942, 0.02, 0.008, 0.003, 0.128, +++-+, 1.24, 2.19, 34.575
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.527, 0.063, 0.4837, 0.0695, 0.008, 0.003, 0.162, +-+++, 0.701, 0.759, 14.51
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5151, 0.0378, 0.5018, 0.0333, 0.008, 0.003, 0.235, +-+-+, 0.72, 2.227, 36.947
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5203, 0.0744, 0.4846, 0.0772, 0.008, 0.003, 0.159, -+++-, 0.016, 4.735, 72.798
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5284, 0.0297, 0.5197, 0.0357, 0.008, 0.003, 0.34, +-+--, 0.969, 4.475, 67.097
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4879, 0.0303, 0.4645, 0.0359, 0.008, 0.003, 0.143, +-++-, 1.291, 1.859, 28.212
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4971, 0.0342, 0.4549, 0.0432, 0.008, 0.004, 0.245, +---+, 0.7, -2.201, -35.347
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4797, 0.0269, 0.4125, 0.0565, 0.008, 0.003, 0.104, +--++, 0.187, -0.277, 4.021
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5236, 0.0539, 0.5175, 0.0528, 0.008, 0.003, 0.177, +-+++, 1.388, 3.73, 63.531
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5134, 0.0569, 0.4757, 0.0603, 0.008, 0.003, 0.133, +--+-, 0.985, 2.741, 42.115
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5072, 0.0495, 0.4848, 0.0671, 0.008, 0.003, 0.159, +-+++, 0.831, 1.936, 31.011
 1, ['Close_norm'], None, pearson, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4886, 0.0611, 0.4477, 0.0736, 0.008, 0.003, 0.157, +---+, 0.439, -0.134, 2.108
 1, ['Close_norm'], None, pearson, pip, 10, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5132, 0.044, 0.4671, 0.0706, 0.008, 0.003, 0.152, +++++, 1.461, 2.495, 40.621
 1, ['Close_norm'], None, pearson, pip, 10, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4928, 0.0237, 0.4301, 0.0597, 0.008, 0.003, 0.128, X---+, 0.861, -1.85, -28.698
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5226, 0.0523, 0.5121, 0.0558, 0.008, 0.003, 0.232, +-+-+, 0.83, 2.582, 42.74
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, pip, 10, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.538, 0.0438, 0.4932, 0.0739, 0.008, 0.003, 0.149, --+++, 0.308, 6.682, 115.446
