No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.487, 0.0582, 0.4772, 0.0555, NaN, NaN, 0.242, -+---, -0.516, -2.741, -55.651
 1, ['Close_proc'], None, sax, pip, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5381, 0.0781, 0.5317, 0.0769, NaN, NaN, 0.54, -++--, 0.468, 3.351, 47.417
 1, ['Close_proc'], None, sax, pip, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5553, 0.0593, 0.5466, 0.0533, NaN, NaN, 0.493, +++++, 0.744, 6.914, 111.489
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5063, 0.0487, 0.4875, 0.0231, NaN, NaN, 0.257, +-+-+, 1.129, 3.485, 54.316
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5214, 0.0459, 0.5189, 0.0443, NaN, NaN, 0.25, +++-+, 1.119, 3.972, 61.352
 1, ['Close_proc'], None, dtw, padding, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5251, 0.054, 0.5159, 0.0614, NaN, NaN, 0.517, ++-++, 0.901, 3.093, 55.976
 1, ['Close_proc'], None, dtw, padding, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5152, 0.0892, 0.5078, 0.0843, NaN, NaN, 0.504, -+++-, -0.429, -0.012, -14.855
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5111, 0.0521, 0.4965, 0.0601, NaN, NaN, 0.254, +-+++, 1.737, 3.367, 55.937
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4946, 0.0489, 0.4711, 0.0357, NaN, NaN, 0.226, ++---, -0.025, -1.326, -31.103
 1, ['Close_proc'], None, dtw, time_join, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5201, 0.0505, 0.5132, 0.0585, NaN, NaN, 0.497, ++--+, 0.822, 2.628, 48.023
 1, ['Close_proc'], None, dtw, time_join, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5206, 0.0881, 0.5098, 0.0851, NaN, NaN, 0.469, -++--, -0.157, 0.472, -3.443
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5235, 0.064, 0.5087, 0.0723, NaN, NaN, 0.237, +-+++, 1.524, 4.123, 71.705
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4999, 0.0519, 0.4742, 0.0426, NaN, NaN, 0.21, ++---, 0.415, -0.995, -23.889
 1, ['Close_proc'], None, dtw, delay_time_join, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5227, 0.059, 0.515, 0.0635, NaN, NaN, 0.52, ++-++, 0.892, 4.037, 67.943
 1, ['Close_proc'], None, dtw, delay_time_join, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4827, 0.0828, 0.4762, 0.0826, NaN, NaN, 0.475, -+---, -0.657, -4.46, -82.362
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5236, 0.055, 0.507, 0.056, NaN, NaN, 0.222, +-+++, 1.531, 4.692, 77.218
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5079, 0.0584, 0.4918, 0.0492, NaN, NaN, 0.221, ++--+, 0.01, -1.678, -33.272
 1, ['Close_proc'], None, dtw, pip, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4926, 0.0425, 0.4869, 0.0421, NaN, NaN, 0.48, ++---, 0.142, -2.496, -47.388
 1, ['Close_proc'], None, dtw, pip, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5069, 0.0481, 0.5023, 0.0459, NaN, NaN, 0.488, -+++-, -0.247, 1.261, 19.842
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 25, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5113, 0.0317, 0.5015, 0.0278, NaN, NaN, 0.259, +-++-, 1.417, 4.767, 73.396
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 25, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4866, 0.0416, 0.4783, 0.0398, NaN, NaN, 0.292, ++---, -0.032, -6.324, -106.315
 
