No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5252, 0.04, 0.5065, 0.0509, 0.495, 0.22, 0.293, +++++, 0.812, 5.051, 86.613
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5116, 0.0281, 0.4919, 0.0161, 0.534, 0.258, 0.274, +-+-+, 0.886, 1.027, 18.27
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5261, 0.0353, 0.4971, 0.0823, 0.499, 0.235, 0.277, +++++, 1.192, 7.912, 132.682
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5157, 0.0425, 0.4962, 0.036, 0.535, 0.275, 0.245, +---+, 0.882, -0.815, -13.354
 1, ['Close_norm'], SAX, co-integration, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5485, 0.0348, 0.5369, 0.0457, 0.506, 0.251, 0.324, +++-+, 0.903, 7.873, 128.277
 1, ['Close_norm'], SAX, co-integration, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.49, 0.0398, 0.4693, 0.0438, 0.53, 0.264, 0.239, --+--, 0.597, 3.594, 57.562
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5177, 0.038, 0.4963, 0.0504, 0.488, 0.214, 0.296, +++++, 1.071, 5.063, 87.252
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5174, 0.0281, 0.4961, 0.0302, 0.541, 0.248, 0.24, +-++-, 1.086, 2.404, 38.108
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5112, 0.0245, 0.4824, 0.0738, 0.496, 0.237, 0.277, +++-+, 1.119, 5.324, 84.931
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5072, 0.0419, 0.4894, 0.0388, 0.545, 0.281, 0.256, +----, 0.863, -1.211, -20.802
 1, ['Close_norm'], SAX, co-integration, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.516, 0.0497, 0.5029, 0.0539, 0.509, 0.246, 0.276, +---+, 0.244, -0.191, 0.404
 1, ['Close_norm'], SAX, co-integration, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4957, 0.0382, 0.4744, 0.0411, 0.548, 0.253, 0.251, --+--, 0.613, 2.128, 32.796
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4873, 0.0358, 0.4723, 0.0337, 0.514, 0.217, 0.275, ++--+, 0.503, -0.245, -3.161
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, delay_time_join, 10, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4971, 0.0288, 0.4691, 0.0345, 0.521, 0.244, 0.234, +-++-, 0.725, 0.327, 6.736
