No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5036, 0.0446, 0.4943, 0.038, 0.399, 0.189, 0.282, +-+++, 1.43, 2.271, 35.825
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5292, 0.0565, 0.5074, 0.0636, 0.367, 0.206, 0.258, +++++, 1.162, 5.527, 90.551
 1, ['Close_norm'], None, dtw, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4987, 0.0562, 0.487, 0.054, 0.357, 0.205, 0.339, +-++-, 0.413, -0.055, -3.83
 1, ['Close_norm'], None, dtw, padding, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4919, 0.048, 0.4794, 0.0489, 0.386, 0.176, 0.279, +-+++, 0.694, 0.069, 1.841
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5353, 0.0603, 0.5243, 0.0631, 0.379, 0.19, 0.3, +--++, 1.068, 2.783, 46.678
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5094, 0.0501, 0.4973, 0.0499, 0.432, 0.208, 0.283, +++++, 1.521, 2.27, 34.83
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.0512, 0.5108, 0.0446, 0.357, 0.2, 0.23, +-+++, 0.882, 4.082, 68.233
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5052, 0.0424, 0.4913, 0.0475, 0.389, 0.182, 0.221, --+++, 0.996, 2.154, 37.559
 1, ['Close_norm'], None, dtw, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5111, 0.0653, 0.4998, 0.0648, 0.36, 0.216, 0.344, +-+++, 0.633, 2.182, 40.923
 1, ['Close_norm'], None, dtw, time_join, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4972, 0.053, 0.4844, 0.0544, 0.388, 0.178, 0.29, +-+++, 0.738, 1.53, 27.198
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5252, 0.0486, 0.5133, 0.0489, 0.38, 0.192, 0.296, +--++, 0.971, 2.552, 44.754
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4986, 0.041, 0.4854, 0.0378, 0.426, 0.197, 0.283, +++++, 1.479, 2.479, 39.078
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5137, 0.0485, 0.5025, 0.0424, 0.362, 0.213, 0.235, +-+++, 0.815, 3.496, 56.662
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4946, 0.0311, 0.4792, 0.0382, 0.388, 0.181, 0.237, --++-, 0.883, 1.663, 27.819
 1, ['Close_norm'], None, dtw, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5236, 0.077, 0.5134, 0.0744, 0.362, 0.216, 0.359, +-+++, 1.206, 5.432, 91.113
 1, ['Close_norm'], None, dtw, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5025, 0.0498, 0.4822, 0.0549, 0.39, 0.178, 0.253, +-+++, 1.073, 4.184, 68.392
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5253, 0.048, 0.5129, 0.0498, 0.385, 0.19, 0.27, +--+-, 0.862, -0.551, -10.533
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5203, 0.0336, 0.5048, 0.0389, 0.413, 0.203, 0.299, ++++-, 1.818, 3.178, 47.203
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5312, 0.0623, 0.5235, 0.0605, 0.36, 0.214, 0.252, +-+++, 0.998, 2.674, 46.111
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5185, 0.0432, 0.5047, 0.0493, 0.387, 0.181, 0.242, --+++, 1.287, 3.592, 61.715
 1, ['Close_norm'], None, dtw, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5111, 0.0825, 0.4992, 0.0848, 0.408, 0.226, 0.324, +-+++, 1.138, 5.717, 99.327
 1, ['Close_norm'], None, dtw, pip, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5186, 0.0485, 0.5147, 0.0461, 0.38, 0.19, 0.314, +-++-, 0.905, 5.537, 86.211
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5404, 0.0609, 0.5289, 0.0636, 0.406, 0.188, 0.306, +--++, 0.912, 2.206, 39.714
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5148, 0.0236, 0.503, 0.0252, 0.417, 0.177, 0.272, +++--, 1.641, 2.979, 43.024
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 10, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4987, 0.0714, 0.4938, 0.0702, 0.4, 0.212, 0.25, --+++, 0.318, 1.151, 29.469
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 10, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.0409, 0.5128, 0.0397, 0.393, 0.19, 0.226, +-++-, 1.498, 6.235, 101.214
 1, ['Close_norm'], None, euclidean, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5186, 0.0583, 0.5062, 0.0669, 0.009, 0.003, 0.262, +-+++, 0.741, 4.646, 78.962
 1, ['Close_norm'], None, euclidean, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5293, 0.0408, 0.5155, 0.0349, 0.008, 0.003, 0.229, +-+--, 0.235, 1.87, 19.623
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4872, 0.0501, 0.4813, 0.0484, 0.008, 0.003, 0.3, +---+, -0.181, -4.424, -66.15
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4959, 0.0709, 0.4867, 0.0791, 0.008, 0.002, 0.348, +-++-, -0.103, 3.628, 62.453
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5211, 0.0473, 0.5124, 0.0456, 0.009, 0.003, 0.182, +-+++, 1.555, 5.376, 92.471
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5427, 0.0441, 0.5206, 0.0374, 0.008, 0.003, 0.149, ++++-, 1.166, 6.605, 104.089
 1, ['Close_norm'], None, euclidean, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.536, 0.0749, 0.5226, 0.0822, 0.009, 0.003, 0.272, +-+++, 0.688, 5.065, 88.032
 1, ['Close_norm'], None, euclidean, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5347, 0.0523, 0.523, 0.0483, 0.008, 0.003, 0.213, +-++-, 1.147, 3.57, 50.088
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4874, 0.0522, 0.4799, 0.0458, 0.008, 0.003, 0.308, +--+-, 0.067, -4.744, -76.179
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5012, 0.0737, 0.4905, 0.0809, 0.008, 0.002, 0.356, +-+--, -0.485, 1.546, 26.615
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4863, 0.0231, 0.4733, 0.028, 0.009, 0.003, 0.2, +-++-, 1.461, 2.518, 37.101
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5321, 0.0518, 0.5078, 0.0541, 0.008, 0.003, 0.17, ++++-, 0.984, 5.537, 83.103
 1, ['Close_norm'], None, euclidean, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5086, 0.0701, 0.5002, 0.0729, 0.009, 0.003, 0.294, +--++, 0.323, 1.02, 21.758
 1, ['Close_norm'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5266, 0.0133, 0.5192, 0.0087, 0.008, 0.003, 0.247, +++--, 0.903, 1.628, 21.449
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4873, 0.0473, 0.4771, 0.0448, 0.008, 0.003, 0.263, +---+, -0.297, -0.37, -2.11
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4799, 0.0357, 0.4723, 0.0394, 0.008, 0.002, 0.361, +-+--, -0.691, 1.916, 23.736
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.506, 0.0519, 0.4958, 0.0534, 0.009, 0.003, 0.187, -++++, 1.307, 3.396, 61.118
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5401, 0.0412, 0.5233, 0.0442, 0.008, 0.003, 0.213, ++++-, 0.922, 6.102, 91.594
 1, ['Close_norm'], None, euclidean, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5186, 0.0523, 0.5122, 0.0537, 0.009, 0.003, 0.314, +-+++, 0.646, 3.955, 69.343
 1, ['Close_norm'], None, euclidean, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5453, 0.0544, 0.5299, 0.0491, 0.008, 0.003, 0.221, +++--, 0.989, 5.326, 77.008
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4822, 0.0591, 0.4725, 0.0569, 0.008, 0.003, 0.227, +---+, 0.277, -0.967, -16.252
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4958, 0.069, 0.4858, 0.0751, 0.008, 0.003, 0.342, +-+-+, -0.319, 1.247, 18.346
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4988, 0.0363, 0.4843, 0.0389, 0.009, 0.003, 0.212, +-++-, 1.115, 1.296, 21.071
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5294, 0.0586, 0.5007, 0.0536, 0.008, 0.003, 0.152, ++++-, 0.956, 6.706, 105.082
 1, ['Close_norm'], None, pearson, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5111, 0.0549, 0.5026, 0.0598, 0.009, 0.003, 0.294, +-+++, 0.985, 3.426, 60.133
 1, ['Close_norm'], None, pearson, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5294, 0.0512, 0.5241, 0.0466, 0.008, 0.003, 0.216, ++++-, 0.728, 3.827, 57.95
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5149, 0.0595, 0.5036, 0.0628, 0.008, 0.003, 0.275, +-+-+, 0.215, 3.713, 66.144
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5066, 0.0478, 0.4978, 0.0494, 0.008, 0.002, 0.388, +-+-+, 0.37, 4.489, 72.051
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5211, 0.0606, 0.509, 0.0667, 0.009, 0.003, 0.192, +-+++, 1.454, 4.162, 67.466
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5348, 0.0515, 0.5056, 0.0486, 0.008, 0.003, 0.144, ++++-, 0.811, 6.471, 99.911
 1, ['Close_norm'], None, pearson, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5185, 0.0635, 0.509, 0.067, 0.009, 0.003, 0.274, +-+++, 0.733, 3.815, 67.963
 1, ['Close_norm'], None, pearson, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5213, 0.0233, 0.5125, 0.0138, 0.008, 0.003, 0.213, +++--, 0.569, 1.456, 17.538
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5151, 0.0406, 0.5046, 0.0395, 0.008, 0.003, 0.265, +-+-+, 0.433, 3.394, 58.435
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5012, 0.0479, 0.4933, 0.0494, 0.008, 0.002, 0.358, +-+-+, -0.03, 3.273, 51.186
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5013, 0.0516, 0.4862, 0.0584, 0.009, 0.003, 0.197, +-++-, 1.244, 3.348, 51.77
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5427, 0.046, 0.5158, 0.0448, 0.008, 0.003, 0.149, ++++-, 1.119, 7.508, 120.273
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.546, 0.0568, 0.5353, 0.0591, 0.009, 0.003, 0.232, +-+++, 0.973, 4.887, 77.505
 1, ['Close_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5187, 0.0358, 0.51, 0.0296, 0.008, 0.003, 0.202, +-++-, 1.017, 1.981, 27.731
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5025, 0.0627, 0.494, 0.0661, 0.008, 0.003, 0.28, +---+, 0.139, -1.548, -25.117
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4823, 0.05, 0.4724, 0.0505, 0.008, 0.003, 0.374, +-+-+, -0.332, 1.592, 25.993
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5111, 0.0532, 0.495, 0.0572, 0.008, 0.003, 0.197, +-+++, 1.572, 3.99, 66.15
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5347, 0.0327, 0.5115, 0.0357, 0.008, 0.003, 0.165, ++++-, 1.245, 8.292, 129.258
 1, ['Close_norm'], None, pearson, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.531, 0.0434, 0.5273, 0.0455, 0.009, 0.003, 0.324, +-+++, 1.197, 6.764, 114.374
 1, ['Close_norm'], None, pearson, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5479, 0.0349, 0.5304, 0.0309, 0.008, 0.003, 0.25, +++-+, 1.09, 6.134, 96.273
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5047, 0.0707, 0.4925, 0.0692, 0.008, 0.003, 0.27, +-+-+, 0.152, 1.325, 25.954
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4879, 0.0767, 0.4746, 0.0792, 0.008, 0.003, 0.38, +-+--, -0.181, 2.424, 33.357
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5087, 0.0443, 0.5015, 0.043, 0.009, 0.003, 0.247, +-+++, 1.208, 2.835, 46.721
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5374, 0.0397, 0.5118, 0.0498, 0.008, 0.003, 0.146, ++++-, 0.897, 7.411, 114.93
 1, ['Close_norm'], None, co-integration, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5685, 0.0513, 0.5605, 0.0507, 0.009, 0.003, 0.264, +-+++, 0.813, 6.795, 113.419
 1, ['Close_norm'], None, co-integration, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5027, 0.0376, 0.488, 0.0303, 0.008, 0.002, 0.247, +++--, 0.679, 2.715, 40.809
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5049, 0.0392, 0.4815, 0.0397, 0.008, 0.003, 0.263, +---+, -0.031, -3.457, -49.052
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4851, 0.0235, 0.468, 0.033, 0.008, 0.003, 0.315, +-+-+, -0.467, 2.162, 33.14
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5412, 0.0572, 0.5204, 0.0496, 0.009, 0.002, 0.14, +-+++, 1.143, 3.929, 64.601
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5479, 0.0225, 0.5295, 0.0162, 0.008, 0.003, 0.199, +++++, 1.267, 6.011, 96.711
 1, ['Close_norm'], None, co-integration, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5635, 0.0474, 0.5555, 0.0466, 0.009, 0.003, 0.304, +-+-+, 0.879, 5.594, 90.699
 1, ['Close_norm'], None, co-integration, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5158, 0.0471, 0.5066, 0.0414, 0.008, 0.002, 0.247, -++-+, 1.111, 2.389, 39.089
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4797, 0.0434, 0.4571, 0.0644, 0.009, 0.003, 0.293, ----+, -0.624, -4.868, -68.171
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4933, 0.0601, 0.4823, 0.0604, 0.008, 0.003, 0.38, +-+--, -1.153, 1.691, 14.443
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5512, 0.0657, 0.5339, 0.0566, 0.009, 0.003, 0.162, +-+++, 1.239, 5.454, 88.598
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5427, 0.0351, 0.5268, 0.0366, 0.008, 0.003, 0.213, ++++-, 1.0, 6.028, 90.084
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5385, 0.0513, 0.5319, 0.0541, 0.009, 0.003, 0.356, +-+++, 1.107, 5.272, 91.51
 1, ['Close_norm'], None, co-integration, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5532, 0.0377, 0.5429, 0.0313, 0.008, 0.003, 0.266, +-+-+, 1.047, 5.754, 94.812
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5074, 0.0584, 0.499, 0.0625, 0.008, 0.003, 0.295, +--++, 0.852, -0.462, -3.172
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4932, 0.0451, 0.4801, 0.0441, 0.008, 0.003, 0.353, +-++-, -0.202, 3.838, 61.655
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5386, 0.0383, 0.5267, 0.0297, 0.009, 0.003, 0.202, +-+++, 0.862, 6.972, 120.967
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5479, 0.0241, 0.5318, 0.0185, 0.008, 0.003, 0.213, +++++, 1.547, 9.122, 146.8
 1, ['Close_norm'], None, co-integration, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5287, 0.0713, 0.5227, 0.0687, 0.009, 0.003, 0.284, +--++, 0.464, 0.327, 11.885
 1, ['Close_norm'], None, co-integration, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5319, 0.018, 0.5215, 0.0187, 0.008, 0.003, 0.21, +++++, 1.377, 6.735, 107.307
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4822, 0.0409, 0.4655, 0.0337, 0.008, 0.003, 0.265, +--++, -0.005, -2.3, -33.73
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5122, 0.0326, 0.5054, 0.0368, 0.008, 0.003, 0.291, +-++-, 0.277, 2.803, 43.757
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5262, 0.0368, 0.4862, 0.0805, 0.011, 0.004, 0.18, X+-++, 1.15, 1.827, 30.832
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4947, 0.0485, 0.476, 0.0451, 0.008, 0.003, 0.165, +-+++, 0.972, 3.126, 50.018
