No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5053, 0.0414, 0.4397, 0.0675, 0.008, 0.003, 0.093, ++-+-, 1.004, 0.05, 1.451
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4957, 0.0502, 0.4621, 0.078, 0.008, 0.003, 0.125, +----, 0.792, -2.407, -43.065
 1, ['Close_norm'], None, sax, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4911, 0.0491, 0.4713, 0.0508, 0.008, 0.003, 0.147, +--++, 0.595, 0.349, 9.405
 1, ['Close_norm'], None, sax, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5105, 0.0452, 0.4367, 0.0786, 0.008, 0.003, 0.122, ++X++, 1.275, 1.767, 39.472
 1, ['Close_norm'], None, sax, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5015, 0.0512, 0.4314, 0.0661, 0.008, 0.003, 0.143, +--++, 0.226, -0.599, -6.414
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4823, 0.0295, 0.4534, 0.0191, 0.008, 0.003, 0.238, +--+-, 0.564, -0.344, -7.479
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5254, 0.0407, 0.4589, 0.0627, 0.008, 0.003, 0.152, +-+++, 0.698, 7.238, 121.605
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5014, 0.0211, 0.4797, 0.0373, 0.008, 0.003, 0.375, -+++-, 0.78, 3.343, 52.887
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5015, 0.0366, 0.4688, 0.0631, 0.008, 0.003, 0.105, ++-++, 0.668, 1.523, 22.949
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4884, 0.0323, 0.443, 0.0627, 0.008, 0.003, 0.281, +-+--, 0.446, 0.747, 8.7
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.471, 0.0251, 0.4078, 0.0754, 0.008, 0.003, 0.093, +-X-X, -0.089, -1.02, -9.967
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4912, 0.0324, 0.476, 0.0304, 0.008, 0.003, 0.165, --+++, 1.181, 1.58, 28.613
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4868, 0.0394, 0.4162, 0.0449, 0.008, 0.003, 0.128, ++-+-, 0.686, -1.749, -31.468
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4928, 0.0585, 0.4594, 0.083, 0.008, 0.003, 0.14, +--+-, 0.254, -3.592, -56.441
 1, ['Close_norm'], None, sax, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5011, 0.0521, 0.4788, 0.0527, 0.008, 0.003, 0.145, +--++, 0.53, 0.883, 19.786
 1, ['Close_norm'], None, sax, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5106, 0.0457, 0.4395, 0.0772, 0.008, 0.003, 0.109, ++X++, 1.297, -0.452, -5.204
 1, ['Close_norm'], None, sax, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4929, 0.0429, 0.4218, 0.0499, 0.008, 0.003, 0.145, +--++, -0.192, -1.272, -18.083
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4872, 0.0352, 0.4642, 0.0311, 0.008, 0.003, 0.25, +---+, 0.414, 0.231, 6.799
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5154, 0.0515, 0.4661, 0.0499, 0.008, 0.003, 0.162, +-++-, 0.493, 4.428, 66.183
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.488, 0.0181, 0.4607, 0.0449, 0.008, 0.003, 0.34, -+++-, 0.521, 2.745, 42.603
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5096, 0.0397, 0.4742, 0.074, 0.008, 0.003, 0.097, ++-+-, 0.863, 1.637, 24.297
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5, 0.0304, 0.4687, 0.0443, 0.008, 0.003, 0.278, +-+++, 0.06, 1.672, 25.685
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4885, 0.0564, 0.4005, 0.0742, 0.008, 0.003, 0.081, +-X++, 0.324, 0.493, 15.103
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5061, 0.039, 0.4891, 0.0385, 0.008, 0.003, 0.165, --+++, 1.279, 2.346, 44.537
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4815, 0.0456, 0.4074, 0.0537, 0.008, 0.003, 0.08, ++---, 0.336, -2.878, -51.68
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4758, 0.0518, 0.4393, 0.0722, 0.008, 0.003, 0.188, +--+-, -0.457, -3.065, -48.6
 1, ['Close_norm'], None, sax, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4837, 0.0266, 0.4617, 0.0321, 0.008, 0.003, 0.222, +-+++, 0.905, 2.183, 34.493
 1, ['Close_norm'], None, sax, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4706, 0.0464, 0.4012, 0.069, 0.008, 0.003, 0.112, --X-+, 0.52, -3.657, -53.048
 1, ['Close_norm'], None, sax, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4985, 0.0339, 0.4309, 0.0678, 0.008, 0.003, 0.171, X--++, -0.127, -3.152, -44.982
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5178, 0.0615, 0.502, 0.0541, 0.008, 0.003, 0.235, +--++, 0.776, 2.321, 34.927
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5229, 0.0516, 0.4733, 0.0851, 0.008, 0.003, 0.137, +-++-, 0.588, 5.412, 86.027
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4933, 0.032, 0.4692, 0.0384, 0.008, 0.003, 0.346, +-++-, 0.21, 2.451, 39.178
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4934, 0.024, 0.4727, 0.04, 0.008, 0.003, 0.108, ---+-, 0.342, -1.187, -21.904
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4944, 0.0735, 0.4702, 0.0907, 0.008, 0.003, 0.266, +----, -0.017, -1.792, -36.065
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5117, 0.0501, 0.4357, 0.1046, 0.008, 0.003, 0.11, +-X++, 0.849, 1.975, 37.308
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5111, 0.0244, 0.4905, 0.0394, 0.008, 0.003, 0.125, -++++, 1.287, 2.989, 55.024
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4975, 0.0638, 0.4381, 0.0594, 0.008, 0.003, 0.112, ++-+-, 0.489, 1.04, 11.328
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.493, 0.0482, 0.4591, 0.084, 0.008, 0.003, 0.165, +----, -0.27, -3.701, -62.228
 1, ['Close_norm'], None, sax, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4886, 0.0684, 0.462, 0.0883, 0.009, 0.003, 0.147, +--++, 0.859, -1.167, -13.47
 1, ['Close_norm'], None, sax, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5052, 0.0498, 0.4715, 0.057, 0.008, 0.003, 0.232, -+--+, 0.789, -1.22, -12.798
 1, ['Close_norm'], None, sax, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.51, 0.019, 0.4886, 0.034, 0.009, 0.003, 0.16, +-+--, 1.194, 1.703, 24.26
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4898, 0.0434, 0.4637, 0.0538, 0.011, 0.006, 0.197, +---+, -0.007, -4.277, -72.406
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.49, 0.0603, 0.4102, 0.0957, 0.008, 0.003, 0.134, +--++, -0.303, 0.4, 12.198
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4878, 0.0243, 0.4749, 0.0154, 0.008, 0.003, 0.37, +++-+, -0.001, 2.624, 44.497
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.496, 0.0247, 0.4536, 0.0551, 0.008, 0.003, 0.121, ++---, 0.549, -0.173, -8.019
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5001, 0.0214, 0.473, 0.0486, 0.008, 0.003, 0.269, +-++-, 0.293, 2.601, 39.505
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4768, 0.0305, 0.4095, 0.0805, 0.008, 0.003, 0.081, +-X-X, 0.094, -0.565, -2.565
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5162, 0.0553, 0.5028, 0.0629, 0.013, 0.009, 0.155, +--++, 1.08, 0.959, 15.66
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5293, 0.0523, 0.5007, 0.0751, 0.009, 0.003, 0.114, ++-++, 1.559, 5.777, 93.49
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5072, 0.049, 0.4949, 0.0473, 0.009, 0.003, 0.157, +--++, 0.651, -0.355, -6.666
 1, ['Close_norm'], None, dtw, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.496, 0.0677, 0.4688, 0.0828, 0.008, 0.003, 0.147, +--++, 0.701, 0.544, 13.043
 1, ['Close_norm'], None, dtw, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4842, 0.0339, 0.4349, 0.0603, 0.008, 0.003, 0.117, +-++-, 0.662, 4.675, 75.943
 1, ['Close_norm'], None, dtw, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4985, 0.0223, 0.4469, 0.0622, 0.008, 0.003, 0.128, X-+++, 1.057, 2.697, 46.507
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.515, 0.0762, 0.4996, 0.0887, 0.008, 0.003, 0.258, +--++, 0.553, -0.327, 1.303
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4774, 0.0762, 0.4358, 0.0907, 0.008, 0.003, 0.089, +--+-, -0.011, -1.663, -28.753
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5499, 0.0882, 0.5279, 0.0906, 0.008, 0.003, 0.375, +-+++, 0.429, 5.472, 88.525
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4825, 0.0427, 0.4684, 0.041, 0.008, 0.003, 0.121, -+-++, 0.938, -1.816, -25.486
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.474, 0.0387, 0.4496, 0.0439, 0.009, 0.004, 0.266, +++--, 0.067, -1.717, -33.319
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4913, 0.0332, 0.4009, 0.0733, 0.008, 0.003, 0.072, --X++, -0.093, -0.75, -5.793
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4863, 0.0419, 0.4459, 0.0506, 0.008, 0.003, 0.15, +--+-, 0.641, -1.68, -26.662
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4947, 0.0217, 0.4461, 0.0362, 0.008, 0.003, 0.138, ++-++, 0.328, -0.611, -3.95
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5186, 0.0548, 0.4965, 0.0655, 0.008, 0.003, 0.18, +--+-, 1.129, 3.041, 46.27
 1, ['Close_norm'], None, dtw, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4861, 0.0569, 0.4628, 0.0761, 0.008, 0.003, 0.147, +--++, 0.677, 0.623, 14.007
 1, ['Close_norm'], None, dtw, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4868, 0.0302, 0.4364, 0.0579, 0.008, 0.003, 0.107, +-+--, 0.718, 3.344, 53.223
 1, ['Close_norm'], None, dtw, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.51, 0.0366, 0.4495, 0.0652, 0.008, 0.003, 0.12, X-++-, 1.044, 3.225, 54.732
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5024, 0.0724, 0.4845, 0.0834, 0.008, 0.003, 0.26, +---+, 0.145, -2.382, -35.991
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4824, 0.0743, 0.4384, 0.0875, 0.008, 0.003, 0.083, +--++, 0.062, -0.316, -0.983
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5526, 0.0876, 0.5339, 0.0867, 0.008, 0.003, 0.391, +-++-, 0.149, 4.609, 70.371
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4609, 0.0379, 0.4522, 0.0396, 0.008, 0.003, 0.124, -+---, 0.399, -4.231, -68.276
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4769, 0.0436, 0.4476, 0.0479, 0.008, 0.004, 0.255, +++-+, 0.095, -0.171, -2.776
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4884, 0.0335, 0.3972, 0.0701, 0.008, 0.003, 0.078, --X++, -0.101, -0.784, -6.377
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4913, 0.0487, 0.4485, 0.0561, 0.008, 0.003, 0.13, +--+-, 0.621, -1.346, -21.018
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4947, 0.0239, 0.4564, 0.0354, 0.008, 0.003, 0.162, ++-++, 0.424, -2.273, -34.68
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.51, 0.0418, 0.4928, 0.0446, 0.008, 0.003, 0.208, +--+-, 1.185, 2.356, 34.629
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5035, 0.0869, 0.4787, 0.1075, 0.009, 0.003, 0.162, +--++, 0.879, -1.014, -9.78
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4868, 0.0278, 0.4289, 0.066, 0.008, 0.003, 0.112, --+--, 0.565, 3.038, 48.846
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5071, 0.0378, 0.4469, 0.0681, 0.008, 0.003, 0.125, X-++-, 1.238, 4.223, 70.344
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.515, 0.071, 0.4996, 0.0801, 0.008, 0.003, 0.25, +--++, 0.409, -1.316, -13.569
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4976, 0.0683, 0.4462, 0.0857, 0.008, 0.003, 0.119, +---+, 0.014, -0.444, -3.488
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5472, 0.0405, 0.5169, 0.0521, 0.008, 0.003, 0.332, +++-+, 0.199, 5.012, 80.631
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4582, 0.0244, 0.4486, 0.0298, 0.008, 0.003, 0.129, -----, 0.51, -3.489, -55.738
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4855, 0.0349, 0.458, 0.0285, 0.009, 0.004, 0.226, +----, -0.007, -3.194, -56.405
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4768, 0.0312, 0.3809, 0.0599, 0.008, 0.003, 0.078, X-X++, -0.01, -0.405, 2.273
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4862, 0.0475, 0.4412, 0.0553, 0.008, 0.003, 0.155, +--+-, 0.372, -2.74, -44.354
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5347, 0.0327, 0.4707, 0.0626, 0.008, 0.003, 0.178, +++-+, 0.423, 5.306, 87.791
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.473, 0.0503, 0.449, 0.0604, 0.008, 0.003, 0.168, +-++-, 0.853, 2.788, 42.166
 1, ['Close_norm'], None, dtw, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4886, 0.0658, 0.4694, 0.0786, 0.008, 0.003, 0.17, ---++, 0.817, -0.777, -5.874
 1, ['Close_norm'], None, dtw, pip, 25, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4973, 0.0357, 0.4605, 0.0548, 0.008, 0.003, 0.17, +++-+, 0.834, 3.811, 59.498
 1, ['Close_norm'], None, dtw, pip, 25, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.49, 0.0178, 0.4191, 0.0485, 0.008, 0.003, 0.134, X-+--, 0.791, 1.029, 15.108
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5303, 0.0446, 0.5116, 0.0518, 0.008, 0.003, 0.25, +---+, 0.498, -1.521, -18.018
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 25, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5128, 0.059, 0.4637, 0.0636, 0.008, 0.003, 0.119, +--+-, -0.143, -1.646, -30.004
