No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.534, 0.0634, 0.5184, 0.0571, 0.633, 0.562, +--++, 0.271, 0.545, 1.462, 14.3, 0.018, 1.463, 4.273, 27.912
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4841, 0.0523, 0.432, 0.0785, 0.818, 0.578, D---+, 0.167, -0.423, -4.576, -20.732, 0.018, 0.176, 1.254, 10.396
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4998, 0.0574, 0.4841, 0.0509, 0.689, 0.617, +---+, 0.274, -0.019, -2.496, -4.104, 0.02, 0.6, 1.488, 11.996
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5116, 0.0456, 0.4711, 0.0903, 0.86, 0.654, D---+, 0.215, -0.265, -3.171, -6.94, 0.02, 0.547, 1.15, 10.578
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.515, 0.0396, 0.483, 0.0459, 0.714, 0.648, ++--+, 0.221, 0.383, -1.934, -2.932, 0.022, 0.879, 1.827, 11.974
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5108, 0.0524, 0.468, 0.0908, 0.945, 0.709, D---+, 0.169, -0.418, -4.537, -15.716, 0.022, 0.033, 0.525, 5.582
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5038, 0.0311, 0.449, 0.0711, 0.825, 0.636, ++--D, 0.178, 0.033, -2.32, -13.336, 0.018, 0.614, 2.205, 12.618
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5329, 0.0611, 0.4519, 0.1065, 1.164, 0.705, D+-+D, 0.134, 0.169, 3.825, 31.128, 0.018, 0.556, 5.277, 34.85
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4819, 0.0256, 0.4158, 0.0804, 1.036, 0.663, D---D, 0.225, -0.41, -2.754, -13.272, 0.018, 0.311, 1.988, 12.65
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.518, 0.044, 0.4672, 0.0781, 0.847, 0.677, ++--D, 0.228, 0.536, 0.026, 4.276, 0.02, 0.799, 2.617, 15.262
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.542, 0.044, 0.4489, 0.0898, 1.291, 0.813, D--++, 0.1, 0.09, -0.906, 1.484, 0.02, 0.312, 2.151, 13.866
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.498, 0.0588, 0.4317, 0.1002, 1.011, 0.657, D+--D, 0.164, 0.304, -3.524, -13.792, 0.02, -0.004, 0.843, 6.228
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5132, 0.0317, 0.4405, 0.0933, 0.956, 0.77, D+--D, 0.187, -0.419, -2.394, -10.318, 0.022, 0.147, 1.54, 8.416
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5307, 0.065, 0.465, 0.0801, 1.338, 0.877, D---+, 0.12, -0.456, -4.475, -23.846, 0.022, 0.047, 0.5, 1.652
