No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4837, 0.0489, 0.4694, 0.0458, 0.45, 0.216, +---+, 0.289, -0.008, -0.523, -6.248, 0.012, 0.72, 3.708, 62.406
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5011, 0.0301, 0.4817, 0.0425, 0.515, 0.23, +-+--, 0.244, 0.764, 2.747, 40.264, 0.012, 1.025, 5.343, 85.662
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5078, 0.0658, 0.4901, 0.0611, 0.452, 0.194, +--++, 0.263, 0.207, 1.616, 29.111, 0.013, 0.833, 4.467, 75.99
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5159, 0.0079, 0.4991, 0.0305, 0.519, 0.222, +-+--, 0.218, 1.277, 4.228, 65.556, 0.013, 1.325, 5.773, 94.212
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.51, 0.0446, 0.4966, 0.0416, 0.468, 0.214, +--+-, 0.225, 0.503, 1.389, 20.285, 0.014, 1.147, 4.497, 74.64
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4872, 0.0204, 0.4654, 0.0214, 0.546, 0.239, --+--, 0.211, 0.089, 2.389, 34.628, 0.014, 0.741, 4.997, 81.811
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4999, 0.0493, 0.492, 0.0447, 0.447, 0.208, ++-++, 0.273, 1.505, 4.126, 67.035, 0.013, 1.102, 5.496, 90.84
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5177, 0.0354, 0.4892, 0.0522, 0.595, 0.206, +-+++, 0.215, 1.537, 5.259, 90.16, 0.013, 1.416, 6.062, 102.403
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4949, 0.0417, 0.4812, 0.0367, 0.501, 0.212, ++++-, 0.268, 0.962, 3.925, 59.465, 0.013, 0.836, 5.396, 87.055
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5175, 0.0146, 0.511, 0.0194, 0.457, 0.209, ++++-, 0.313, 1.055, 4.551, 69.068, 0.013, 0.84, 6.005, 96.955
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5013, 0.0378, 0.4658, 0.0596, 0.683, 0.276, ++-++, 0.132, 1.432, -0.862, -12.446, 0.013, 1.537, 3.298, 56.198
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4987, 0.0388, 0.4788, 0.0406, 0.514, 0.206, +--+-, 0.246, 0.999, 0.932, 10.471, 0.013, 1.056, 4.196, 67.657
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5029, 0.0354, 0.4942, 0.0291, 0.49, 0.223, ++++-, 0.275, 1.004, 4.446, 65.627, 0.014, 1.203, 5.881, 95.095
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4999, 0.0282, 0.4726, 0.0395, 0.765, 0.392, ----+, 0.133, 0.907, -1.323, -16.452, 0.014, 1.583, 2.996, 54.056
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4941, 0.0389, 0.4723, 0.0275, 0.557, 0.263, +--+-, 0.223, 0.508, 0.404, 4.016, 0.014, 1.046, 3.86, 64.29
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5112, 0.0519, 0.4993, 0.0435, 0.44, 0.231, +-+++, 0.275, 1.889, 7.364, 115.713, 0.012, 1.592, 7.651, 123.387
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5012, 0.0286, 0.4683, 0.0676, 0.498, 0.232, +-++-, 0.185, 1.246, 2.384, 36.372, 0.012, 1.284, 5.161, 83.716
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.508, 0.0359, 0.4908, 0.0326, 0.464, 0.224, +-++-, 0.226, 1.265, 5.105, 82.523, 0.013, 1.123, 6.211, 102.696
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5159, 0.0228, 0.4907, 0.0543, 0.505, 0.243, +++++, 0.234, 1.28, 5.577, 89.604, 0.013, 1.122, 6.447, 106.236
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.513, 0.0499, 0.4972, 0.0454, 0.496, 0.237, +-++-, 0.208, 0.986, 7.045, 108.08, 0.014, 1.213, 7.325, 118.537
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4986, 0.0232, 0.4696, 0.0342, 0.52, 0.244, +-++-, 0.202, 1.379, 3.284, 50.518, 0.014, 1.325, 5.445, 89.757
 1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4962, 0.0394, 0.4836, 0.0379, 0.009, 0.003, +---+, 0.257, 0.755, 0.861, 13.862, 0.012, 0.952, 4.4, 72.461
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4837, 0.052, 0.4303, 0.065, 0.16, 0.055, +--+-, 0.165, 0.749, -1.184, -17.228, 0.012, 1.206, 3.377, 56.916
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5265, 0.0415, 0.5145, 0.0399, 0.008, 0.003, +-+-+, 0.242, 1.28, 4.227, 67.016, 0.013, 1.274, 5.772, 94.942
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4867, 0.0454, 0.4577, 0.022, 0.161, 0.054, +-+--, 0.21, 0.782, 1.182, 11.975, 0.013, 1.225, 4.25, 67.422
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5243, 0.0473, 0.5028, 0.0519, 0.008, 0.003, +--+-, 0.16, 0.695, -1.175, -20.878, 0.014, 0.789, 3.215, 54.058
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4814, 0.0305, 0.4429, 0.0475, 0.167, 0.056, --+--, 0.188, 0.853, -1.311, -22.2, 0.014, 1.165, 3.147, 53.397
 1, ['Close_proc'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5052, 0.0427, 0.5027, 0.0427, 0.008, 0.003, +++--, 0.472, 0.392, -0.358, -18.195, 0.013, 0.473, 3.254, 48.225
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5101, 0.0282, 0.4573, 0.0394, 0.153, 0.058, +++-+, 0.263, 0.286, 4.448, 71.481, 0.013, 0.456, 5.657, 93.063
 1, ['Close_proc'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5257, 0.0733, 0.5223, 0.0695, 0.008, 0.003, ++++-, 0.496, 0.272, 2.505, 34.29, 0.013, 0.422, 4.982, 79.566
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5364, 0.0208, 0.5083, 0.0348, 0.154, 0.057, +++-+, 0.34, 0.7, 5.911, 99.008, 0.013, 0.783, 6.685, 111.925
 1, ['Close_proc'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5058, 0.0426, 0.5022, 0.0425, 0.008, 0.003, +++--, 0.546, -0.171, 0.839, 4.428, 0.014, 0.224, 4.077, 64.496
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5116, 0.0697, 0.5011, 0.0701, 0.154, 0.061, +-+-+, 0.37, -0.202, 1.688, 27.163, 0.014, 0.323, 4.501, 75.864
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4975, 0.0622, 0.4887, 0.0699, 0.008, 0.003, +-++-, 0.338, -0.375, 0.892, 9.35, 0.013, -0.195, 3.879, 61.998
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5052, 0.0335, 0.4996, 0.0302, 0.009, 0.003, +++--, 0.275, 0.141, 0.378, -1.97, 0.013, 0.147, 3.622, 56.338
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4846, 0.0541, 0.4799, 0.0559, 0.161, 0.057, -+-+-, 0.306, 0.358, -0.745, -9.625, 0.013, 0.457, 3.06, 52.51
