No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 1, ['Close_norm'], SAX, pearson, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5155, 0.0467, 0.497, 0.0525, 0.526, 0.249, 0.259, +-+-+, 0.284, 1.819, 30.13
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5075, 0.0371, 0.4914, 0.0483, 0.515, 0.205, 0.273, ++--+, 1.03, -0.536, -6.061
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.526, 0.0257, 0.4989, 0.0366, 0.575, 0.275, 0.249, +-+++, 1.174, 2.212, 41.161
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5012, 0.0177, 0.4869, 0.0362, 0.485, 0.229, 0.284, +-+-+, 1.116, 2.978, 46.748
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4986, 0.0368, 0.475, 0.0292, 0.53, 0.275, 0.231, +----, 0.551, -3.002, -52.228
 1, ['Close_norm'], SAX, pearson, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5335, 0.034, 0.5194, 0.0408, 0.522, 0.241, 0.307, +-+-+, 0.481, 3.522, 55.733
 1, ['Close_norm'], SAX, pearson, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5099, 0.0371, 0.4902, 0.049, 0.522, 0.239, 0.248, --+--, 0.613, 2.65, 42.12
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5024, 0.0275, 0.487, 0.0336, 0.515, 0.199, 0.298, ++-++, 1.351, 1.104, 20.994
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5116, 0.0203, 0.4864, 0.0241, 0.573, 0.274, 0.278, ++-++, 1.201, 2.028, 34.93
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5012, 0.0211, 0.4871, 0.032, 0.483, 0.224, 0.264, +-++-, 1.05, 3.99, 60.774
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, delay_time_join, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5099, 0.0335, 0.4881, 0.0244, 0.529, 0.271, 0.228, +---+, 0.542, -1.798, -30.672
 1, ['Close_norm'], SAX, pearson, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.0374, 0.51, 0.0426, 0.526, 0.25, 0.277, +-+--, 0.387, 1.445, 18.604
 1, ['Close_norm'], SAX, pearson, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5184, 0.0411, 0.498, 0.0511, 0.525, 0.243, 0.253, +-+-+, 0.507, 2.88, 46.001
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5125, 0.0541, 0.4971, 0.0631, 0.525, 0.218, 0.293, +--++, 1.354, 1.779, 36.644
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5028, 0.022, 0.4776, 0.0267, 0.572, 0.281, 0.251, --+++, 1.214, 0.278, 5.68
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5088, 0.0214, 0.4948, 0.0417, 0.494, 0.238, 0.264, ++++-, 1.135, 1.069, 13.955
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, pip, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5041, 0.0347, 0.4817, 0.034, 0.516, 0.263, 0.245, ----+, 0.374, -2.06, -32.792
 1, ['Close_norm'], SAX, co-integration, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5386, 0.0249, 0.5264, 0.0425, 0.505, 0.245, 0.292, +++-+, 0.45, 2.772, 45.077
 1, ['Close_norm'], SAX, co-integration, padding, 50, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5155, 0.0343, 0.5006, 0.0386, 0.516, 0.261, 0.219, --+++, 0.63, 1.323, 23.189
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.52, 0.0516, 0.5047, 0.0592, 0.513, 0.211, 0.308, +++++, 1.384, 5.388, 94.359
