No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5184, 0.0317, 0.4962, 0.0322, 0.526, 0.264, 0.231, +---+, 0.788, -1.117, -18.134
 1, ['Close_norm'], SAX, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5161, 0.0456, 0.5019, 0.0481, 0.525, 0.251, 0.267, +-+-+, 0.542, 3.312, 56.508
 1, ['Close_norm'], SAX, pearson, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5268, 0.0596, 0.5126, 0.0676, 0.53, 0.244, 0.265, +-+-+, 0.36, 3.569, 56.635
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5302, 0.0671, 0.5139, 0.0751, 0.528, 0.216, 0.263, ++-++, 1.486, 3.454, 64.427
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, pearson, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5173, 0.0155, 0.4925, 0.0342, 0.574, 0.275, 0.263, ++-+-, 1.233, 0.99, 15.619
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5138, 0.0251, 0.4986, 0.0443, 0.494, 0.234, 0.244, +--+-, 1.104, -0.066, -2.806
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, pearson, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5185, 0.0398, 0.4978, 0.0431, 0.517, 0.27, 0.259, -+-+-, 1.074, -0.648, -11.512
 1, ['Close_norm'], SAX, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5284, 0.0538, 0.5141, 0.0655, 0.504, 0.245, 0.282, +-+-+, 0.223, 1.848, 34.703
 1, ['Close_norm'], SAX, co-integration, padding, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4899, 0.0318, 0.4708, 0.0312, 0.519, 0.26, 0.214, --+--, 0.476, 1.743, 27.863
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.51, 0.0262, 0.4927, 0.0323, 0.512, 0.224, 0.29, +++++, 1.264, 3.511, 66.541
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5144, 0.043, 0.4901, 0.034, 0.554, 0.276, 0.234, +--++, 0.906, 1.172, 21.286
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5038, 0.0295, 0.4863, 0.0449, 0.467, 0.23, 0.284, +-+--, 0.708, 2.178, 33.291
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5156, 0.0515, 0.4922, 0.0497, 0.502, 0.267, 0.282, +--++, 0.839, 0.522, 16.753
 1, ['Close_norm'], SAX, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5311, 0.0289, 0.5198, 0.0399, 0.501, 0.246, 0.292, +-+++, 0.56, 4.04, 68.581
 1, ['Close_norm'], SAX, co-integration, time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.51, 0.0498, 0.4956, 0.0545, 0.516, 0.267, 0.231, +-++-, 0.605, 4.417, 72.646
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5149, 0.0501, 0.4971, 0.0554, 0.514, 0.217, 0.275, ++-++, 1.205, 3.71, 72.073
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.503, 0.0375, 0.4754, 0.05, 0.56, 0.275, 0.223, +--++, 0.421, 1.104, 15.339
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5088, 0.0334, 0.495, 0.0363, 0.466, 0.238, 0.259, +-+-+, 0.664, 3.139, 47.707
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5242, 0.0432, 0.5047, 0.0337, 0.503, 0.281, 0.245, +---+, 0.851, 0.735, 15.219
 1, ['Close_norm'], SAX, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.526, 0.0479, 0.5161, 0.0513, 0.511, 0.25, 0.291, +-+-+, 0.481, 2.664, 47.462
 1, ['Close_norm'], SAX, co-integration, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5128, 0.028, 0.4926, 0.0406, 0.525, 0.253, 0.248, --++-, 0.562, 2.559, 41.974
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5277, 0.0311, 0.513, 0.0373, 0.523, 0.223, 0.288, +++++, 1.565, 5.451, 97.476
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5174, 0.0335, 0.4947, 0.0321, 0.56, 0.282, 0.269, +--+-, 1.005, 1.126, 13.226
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5086, 0.0405, 0.4922, 0.0509, 0.481, 0.237, 0.272, +-+-+, 0.793, 5.646, 92.196
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5214, 0.0221, 0.5026, 0.0268, 0.515, 0.273, 0.299, +-++-, 1.433, 0.163, 0.392
 1, ['Close_norm'], SAX, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5535, 0.0403, 0.5413, 0.0519, 0.512, 0.247, 0.309, +-+++, 1.207, 7.256, 124.056
 1, ['Close_norm'], SAX, co-integration, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5239, 0.0607, 0.5085, 0.0675, 0.516, 0.25, 0.262, --+-+, 0.464, 3.163, 54.085
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4974, 0.0319, 0.4769, 0.0447, 0.528, 0.224, 0.278, -+-++, 1.135, 1.747, 33.989
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5088, 0.0485, 0.4831, 0.0562, 0.555, 0.274, 0.272, ++-++, 1.37, 2.025, 36.308
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5287, 0.0457, 0.5118, 0.0616, 0.466, 0.233, 0.252, +-++-, 0.712, 5.853, 91.552
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5129, 0.0272, 0.4884, 0.0381, 0.528, 0.271, 0.271, ++--+, 1.127, 0.895, 14.833
 1, ['Close_norm'], SAX, sax, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5086, 0.0333, 0.4919, 0.0375, 0.521, 0.24, 0.277, +-+-+, 0.933, 2.42, 41.737
 1, ['Close_norm'], SAX, sax, padding, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4955, 0.04, 0.4773, 0.0414, 0.532, 0.251, 0.239, --+-+, 0.07, 0.516, 7.86
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5377, 0.047, 0.5187, 0.061, 0.511, 0.199, 0.303, ++-++, 1.452, 3.488, 64.326
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, padding, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5232, 0.0291, 0.4978, 0.0374, 0.57, 0.275, 0.257, +--++, 1.129, 2.877, 51.621
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, padding, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5062, 0.0137, 0.4883, 0.0317, 0.495, 0.23, 0.284, +-++-, 0.99, 2.49, 40.051
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, padding, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.507, 0.0364, 0.4848, 0.0298, 0.51, 0.267, 0.225, +---+, 0.66, -0.277, 0.422
 1, ['Close_norm'], SAX, sax, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4988, 0.0286, 0.4804, 0.0288, 0.521, 0.239, 0.282, +-+++, 0.485, 2.63, 41.757
 1, ['Close_norm'], SAX, sax, time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5126, 0.0448, 0.4951, 0.0518, 0.537, 0.252, 0.245, --+++, 0.744, 4.105, 71.264
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5302, 0.0383, 0.511, 0.0526, 0.514, 0.217, 0.278, ++-++, 1.401, 4.158, 78.756
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5174, 0.0223, 0.4906, 0.0327, 0.579, 0.28, 0.246, +--++, 0.866, 2.03, 35.979
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4963, 0.005, 0.477, 0.0251, 0.495, 0.233, 0.265, +-++-, 1.012, 1.883, 29.409
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5041, 0.0456, 0.4837, 0.0407, 0.515, 0.265, 0.202, +---+, 0.515, -1.816, -29.07
 1, ['Close_norm'], SAX, sax, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5062, 0.05, 0.4939, 0.0526, 0.517, 0.245, 0.282, +-+++, 0.732, 3.328, 55.407
 1, ['Close_norm'], SAX, sax, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4955, 0.039, 0.4773, 0.049, 0.532, 0.253, 0.245, --+-+, 0.42, 1.343, 24.221
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5226, 0.0401, 0.5056, 0.0475, 0.518, 0.216, 0.313, +--++, 1.184, 2.118, 46.304
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5115, 0.0513, 0.4917, 0.0484, 0.575, 0.284, 0.237, +--++, 1.384, 2.644, 49.158
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, delay_time_join, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4963, 0.0165, 0.4679, 0.0411, 0.496, 0.237, 0.255, +-++-, 0.694, 1.752, 24.295
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, delay_time_join, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.0496, 0.5038, 0.0463, 0.508, 0.268, 0.228, +--++, 0.963, -0.458, -5.946
 1, ['Close_norm'], SAX, sax, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5185, 0.0454, 0.5024, 0.055, 0.519, 0.247, 0.274, +++-+, 0.721, 1.565, 30.725
 1, ['Close_norm'], SAX, sax, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4956, 0.0556, 0.4789, 0.058, 0.547, 0.272, 0.265, +-+-+, 0.419, 1.788, 25.981
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4974, 0.0185, 0.4858, 0.0223, 0.51, 0.202, 0.278, +++-+, 0.999, 0.422, 7.2
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, sax, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4885, 0.0222, 0.4699, 0.0248, 0.571, 0.276, 0.26, +--+-, 1.163, 0.952, 13.674
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, pip, 25, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5087, 0.0166, 0.4912, 0.0312, 0.509, 0.23, 0.257, +----, 0.75, 0.096, -1.911
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, sax, pip, 25, 15, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5128, 0.0241, 0.4982, 0.0175, 0.501, 0.27, 0.276, ++--+, 1.234, 0.58, 6.284
