No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 1, ['Close_norm'], None, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.47, 0.0363, 0.4481, 0.0441, NaN, NaN, 0.194, -----, -0.523, -7.993, -128.659
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5068, 0.0452, 0.4939, 0.0498, NaN, NaN, 0.27, +-++-, 0.014, 3.542, 55.281
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4878, 0.0441, 0.4801, 0.0448, NaN, NaN, 0.248, +--+-, -0.017, 0.006, -1.64
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5058, 0.0436, 0.4791, 0.0466, NaN, NaN, 0.315, ---++, 0.181, 0.558, 13.291
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4855, 0.0361, 0.4644, 0.0483, NaN, NaN, 0.245, +-+-+, 0.533, 2.126, 36.641
 1, ['Close_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5001, 0.0394, 0.4847, 0.0286, NaN, NaN, 0.292, -++--, -0.125, -0.969, -19.69
 1, ['Close_norm'], None, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4529, 0.0211, 0.4324, 0.0388, NaN, NaN, 0.194, -----, -0.691, -7.868, -127.439
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5041, 0.0372, 0.484, 0.0443, NaN, NaN, 0.305, +-+++, -0.411, 3.277, 54.887
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4798, 0.0325, 0.4672, 0.0307, NaN, NaN, 0.21, +--+-, -0.421, -2.275, -38.773
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5059, 0.0608, 0.4836, 0.0814, NaN, NaN, 0.284, +--+-, 0.306, 1.761, 28.205
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5057, 0.041, 0.4578, 0.0598, NaN, NaN, 0.188, +-+++, 0.864, 3.472, 65.246
 1, ['Close_norm'], None, sax, pip, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5028, 0.0538, 0.4894, 0.0591, NaN, NaN, 0.215, ++-+-, 0.213, -0.054, -4.676
 1, ['Close_norm'], None, sax, pip, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5015, 0.0314, 0.4916, 0.0371, NaN, NaN, 0.231, ++---, 1.154, -0.84, -17.203
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5122, 0.0348, 0.5037, 0.0301, NaN, NaN, 0.375, ++++-, 0.916, 2.038, 24.083
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4609, 0.051, 0.4519, 0.0451, NaN, NaN, 0.24, --+--, -0.47, -3.953, -70.039
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5347, 0.0385, 0.5208, 0.0516, NaN, NaN, 0.283, +-+++, 0.766, 2.798, 47.673
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, sax, pip, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5117, 0.0256, 0.4922, 0.0521, NaN, NaN, 0.205, +--++, 0.638, 1.494, 26.143
 1, ['Close_norm'], None, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5105, 0.0276, 0.4909, 0.031, NaN, NaN, 0.25, -+--+, 0.128, -2.387, -39.756
 1, ['Close_norm'], None, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5043, 0.0349, 0.4799, 0.0386, NaN, NaN, 0.208, +-+--, 1.156, 1.808, 25.522
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5391, 0.0524, 0.5201, 0.0557, NaN, NaN, 0.324, +++-+, 0.876, 7.664, 124.372
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4906, 0.033, 0.4747, 0.0211, NaN, NaN, 0.248, +-+++, -0.52, 1.413, 26.156
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5405, 0.031, 0.5202, 0.047, NaN, NaN, 0.356, +--++, 1.107, 3.215, 52.263
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, padding, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5, 0.041, 0.4585, 0.0497, NaN, NaN, 0.196, +-+-+, 0.83, 0.379, 6.07
 1, ['Close_norm'], None, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5132, 0.0318, 0.4935, 0.0366, NaN, NaN, 0.239, -+---, -0.018, -2.947, -49.545
 1, ['Close_norm'], None, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5044, 0.0328, 0.4813, 0.037, NaN, NaN, 0.219, +-+--, 0.719, -0.126, -11.873
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5419, 0.0457, 0.5306, 0.0466, NaN, NaN, 0.324, ++++-, 1.146, 6.846, 103.266
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4906, 0.0346, 0.4737, 0.0224, NaN, NaN, 0.229, +-+++, -0.68, 1.728, 32.017
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5205, 0.0488, 0.4998, 0.0727, NaN, NaN, 0.324, +--+-, 0.661, 2.326, 34.797
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4769, 0.058, 0.4312, 0.0547, NaN, NaN, 0.173, +-+-+, 0.549, -0.849, -16.19
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5212, 0.0247, 0.5087, 0.0202, NaN, NaN, 0.226, ++---, 0.745, -1.037, -21.078
 1, ['Close_norm'], None, dtw, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4843, 0.059, 0.455, 0.0551, NaN, NaN, 0.182, +-++-, 0.717, 1.159, 14.571
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.512, 0.0456, 0.5033, 0.0451, NaN, NaN, 0.388, +-+-+, -0.247, 5.251, 88.771
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4826, 0.0543, 0.4662, 0.0373, NaN, NaN, 0.237, +-+--, -0.327, 1.004, 10.343
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.503, 0.0352, 0.479, 0.0628, NaN, NaN, 0.316, +-+++, 0.476, 2.399, 40.688
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4855, 0.044, 0.4386, 0.0452, NaN, NaN, 0.164, +---+, 0.559, -0.412, -4.808
 1, ['Close_norm'], None, dtw, pip, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5133, 0.0168, 0.4969, 0.0156, NaN, NaN, 0.271, +++--, 0.651, 3.027, 39.039
 1, ['Close_norm'], None, dtw, pip, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4901, 0.0481, 0.4626, 0.0586, NaN, NaN, 0.211, --+--, 0.636, -0.34, -8.942
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5283, 0.0315, 0.5131, 0.0434, NaN, NaN, 0.335, +-+--, 0.276, 1.784, 22.755
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 25, 10, 1, RandomForestClassifier, Close_norm, Close_norm, 0.4985, 0.0505, 0.4887, 0.0439, NaN, NaN, 0.202, +---+, -0.322, -2.691, -39.267
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5232, 0.0305, 0.5096, 0.0416, NaN, NaN, 0.327, -++++, 0.267, 2.884, 49.248
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 25, 15, 1, RandomForestClassifier, Close_norm, Close_norm, 0.5087, 0.0368, 0.4909, 0.0399, NaN, NaN, 0.214, +-+-+, 0.792, 1.398, 24.558
 1, ['Close_norm'], None, euclidean, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5, 0.0253, 0.4824, 0.0194, NaN, NaN, 0.25, ++---, 0.53, 0.654, 4.949
 1, ['Close_norm'], None, euclidean, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.47, 0.0429, 0.4401, 0.0633, NaN, NaN, 0.222, ----+, -0.43, -5.157, -78.63
 1, ['Close_proc'], None, euclidean, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5123, 0.0794, 0.5068, 0.0791, NaN, NaN, 0.51, ++++-, 0.011, 4.251, 58.991
 1, ['Close_proc'], None, euclidean, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5115, 0.098, 0.4925, 0.0842, NaN, NaN, 0.437, +++-+, 0.418, 1.714, 20.573
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5012, 0.0559, 0.4943, 0.051, NaN, NaN, 0.315, +-+-+, 0.524, 2.646, 45.287
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4798, 0.0502, 0.4602, 0.0415, NaN, NaN, 0.261, +-++-, -0.256, 1.797, 28.051
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4913, 0.0319, 0.462, 0.0523, NaN, NaN, 0.336, --+-+, 0.125, 0.107, 3.207
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5115, 0.0582, 0.4731, 0.0592, NaN, NaN, 0.185, +---+, 0.771, -1.906, -24.591
 1, ['Close_norm'], None, euclidean, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4998, 0.0402, 0.485, 0.0424, NaN, NaN, 0.255, ++---, 0.628, 0.366, 1.777
 1, ['Close_norm'], None, euclidean, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4616, 0.0432, 0.4375, 0.066, NaN, NaN, 0.211, -----, -0.831, -7.99, -135.346
 1, ['Close_proc'], None, euclidean, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5042, 0.0856, 0.4984, 0.0849, NaN, NaN, 0.52, +++--, -0.433, 2.536, 31.937
 1, ['Close_proc'], None, euclidean, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5259, 0.0878, 0.5027, 0.0716, NaN, NaN, 0.443, +++-+, 0.386, 2.45, 34.497
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4878, 0.0488, 0.4748, 0.0452, NaN, NaN, 0.288, +-+-+, 0.281, 3.064, 52.476
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4959, 0.0475, 0.4799, 0.0415, NaN, NaN, 0.256, +-+++, -0.025, 3.934, 69.915
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4798, 0.044, 0.4585, 0.054, NaN, NaN, 0.315, --+--, -0.174, 0.152, 1.97
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4913, 0.0511, 0.4522, 0.049, NaN, NaN, 0.205, +---+, 0.542, -3.14, -47.551
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4866, 0.0279, 0.4756, 0.0352, NaN, NaN, 0.236, +-+--, 0.551, -1.327, -25.372
 1, ['Close_norm'], None, euclidean, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.453, 0.0564, 0.4192, 0.0629, NaN, NaN, 0.199, +----, -0.424, -6.379, -110.403
 1, ['Close_proc'], None, euclidean, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4773, 0.0819, 0.473, 0.0809, NaN, NaN, 0.512, -+++-, 0.208, 4.253, 60.812
 1, ['Close_proc'], None, euclidean, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5144, 0.0476, 0.4948, 0.0409, NaN, NaN, 0.411, ++--+, 0.413, 1.673, 25.899
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4986, 0.0745, 0.491, 0.0753, NaN, NaN, 0.372, +-+--, -0.062, 3.649, 52.079
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4773, 0.0759, 0.4599, 0.056, NaN, NaN, 0.243, +-++-, 0.256, 1.692, 18.488
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4943, 0.0318, 0.4754, 0.0494, NaN, NaN, 0.289, ---++, -0.467, -0.954, -14.284
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5116, 0.0443, 0.4787, 0.0456, NaN, NaN, 0.188, +-+-+, 0.546, 0.596, 11.786
 1, ['Close_norm'], None, euclidean, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5053, 0.0261, 0.4899, 0.0244, NaN, NaN, 0.255, +-+--, 0.203, -0.437, -15.74
 1, ['Close_norm'], None, euclidean, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4644, 0.0192, 0.4473, 0.03, NaN, NaN, 0.217, -----, 0.017, -5.765, -95.211
 1, ['Close_proc'], None, euclidean, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5364, 0.0597, 0.5329, 0.0573, NaN, NaN, 0.512, +++-+, 0.187, 6.458, 99.273
 1, ['Close_proc'], None, euclidean, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.526, 0.0634, 0.5081, 0.0574, NaN, NaN, 0.466, ++--+, -0.04, 0.654, 6.329
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5067, 0.0382, 0.5016, 0.0374, NaN, NaN, 0.367, +++-+, 0.813, 4.725, 73.639
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5227, 0.0656, 0.5056, 0.0586, NaN, NaN, 0.213, +-+++, 0.374, 6.055, 107.635
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4798, 0.0244, 0.4494, 0.0367, NaN, NaN, 0.269, +-+-+, -0.09, 0.216, 5.966
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, pip, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5202, 0.0558, 0.4783, 0.08, NaN, NaN, 0.188, +---+, 1.177, -0.667, -6.428
 1, ['Close_norm'], None, pearson, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5213, 0.0311, 0.5005, 0.0242, NaN, NaN, 0.271, ++---, 0.155, 1.866, 24.751
 1, ['Close_norm'], None, pearson, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.49, 0.0398, 0.4654, 0.0474, NaN, NaN, 0.174, +---+, 0.983, -1.203, -18.167
 1, ['Close_proc'], None, pearson, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5231, 0.0893, 0.5182, 0.084, NaN, NaN, 0.507, +++--, -0.191, 2.493, 27.565
 1, ['Close_proc'], None, pearson, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5028, 0.0697, 0.4842, 0.0584, NaN, NaN, 0.445, ++--+, 0.484, 1.152, 17.258
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5255, 0.0373, 0.5209, 0.037, NaN, NaN, 0.375, +++-+, 0.4, 5.488, 84.793
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5122, 0.066, 0.4972, 0.0583, NaN, NaN, 0.251, +-++-, 0.663, 3.054, 42.299
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5261, 0.0309, 0.5069, 0.0452, NaN, NaN, 0.341, +--+-, 0.361, -1.29, -22.116
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, padding, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5058, 0.0325, 0.4434, 0.0564, NaN, NaN, 0.162, +---+, 0.221, -3.317, -48.582
 1, ['Close_norm'], None, pearson, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5053, 0.0369, 0.4867, 0.0274, NaN, NaN, 0.26, ++---, 0.209, -0.298, -15.869
 1, ['Close_norm'], None, pearson, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4901, 0.0446, 0.4711, 0.0481, NaN, NaN, 0.199, +--+-, 0.789, -2.922, -54.252
 1, ['Close_proc'], None, pearson, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5177, 0.0933, 0.5095, 0.0909, NaN, NaN, 0.493, +++-+, -0.167, 4.226, 63.821
 1, ['Close_proc'], None, pearson, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4971, 0.0624, 0.4786, 0.0544, NaN, NaN, 0.414, ++-++, 0.508, 1.51, 22.359
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5524, 0.0293, 0.5449, 0.0279, NaN, NaN, 0.356, +++++, 0.384, 8.406, 137.35
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4987, 0.0783, 0.4826, 0.0706, NaN, NaN, 0.264, +-++-, 0.362, 2.712, 36.952
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.5261, 0.0309, 0.5095, 0.0421, NaN, NaN, 0.373, +--++, 0.561, -1.181, -19.096
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, pearson, time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4855, 0.0415, 0.4317, 0.0498, NaN, NaN, 0.173, +---+, -0.003, -5.484, -88.56
 1, ['Close_norm'], None, pearson, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4973, 0.0376, 0.4783, 0.0466, NaN, NaN, 0.239, +-++-, 0.367, 1.067, 14.902
 1, ['Close_norm'], None, pearson, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4928, 0.0682, 0.4675, 0.0877, NaN, NaN, 0.245, +----, 0.356, -4.114, -67.21
 1, ['Close_proc'], None, pearson, delay_time_join, 25, 10, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4934, 0.066, 0.4893, 0.0662, NaN, NaN, 0.523, ++---, -0.187, 0.058, -9.028
 1, ['Close_proc'], None, pearson, delay_time_join, 25, 15, 1, RandomForestClassifier, Close_proc, Close_norm, 0.4971, 0.0647, 0.4751, 0.0613, NaN, NaN, 0.419, +++-+, 0.435, 1.835, 22.952
