No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4812, 0.0506, 0.466, 0.0469, NaN, NaN, 0.274, +-+--, -0.067, -2.586, -43.9
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5348, 0.0421, 0.5179, 0.0515, NaN, NaN, 0.263, +++--, 0.291, 1.905, 22.281
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4939, 0.0568, 0.4843, 0.0597, NaN, NaN, 0.309, +--+-, 0.719, -0.832, -21.356
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5027, 0.0519, 0.4861, 0.053, NaN, NaN, 0.258, ++-++, 0.602, 2.888, 43.933
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5237, 0.0232, 0.5031, 0.023, NaN, NaN, 0.247, +-+++, 1.182, 3.073, 47.938
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, padding, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5055, 0.0394, 0.4903, 0.0378, NaN, NaN, 0.239, +--+-, 0.022, -1.501, -30.245
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5087, 0.0166, 0.487, 0.0285, NaN, NaN, 0.252, +-+-+, 1.061, 2.868, 46.064
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5133, 0.0188, 0.4989, 0.0109, NaN, NaN, 0.237, +--++, 0.582, -0.571, -9.261
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.516, 0.0556, 0.4923, 0.0655, NaN, NaN, 0.267, +---+, 0.586, -0.241, -0.481
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, delay_time_join, 10, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.4814, 0.0106, 0.4743, 0.0152, NaN, NaN, 0.213, +--+-, 0.129, -2.188, -35.384
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 10, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5312, 0.0244, 0.5197, 0.019, NaN, NaN, 0.272, +++++, 1.129, 2.254, 37.895
