No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, sax, pip, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5149, 0.0271, 0.5084, 0.0325, 0.389, 0.208, 0.351, +++++, 1.392, 2.512, 43.575
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5062, 0.0223, 0.4972, 0.0195, 0.358, 0.205, 0.257, --++-, 0.773, 0.125, -1.276
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, sax, pip, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4947, 0.0287, 0.4615, 0.0553, 0.382, 0.213, 0.234, --++-, 0.481, 0.325, 1.157
 1, ['Close_norm'], None, dtw, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.521, 0.0653, 0.5094, 0.0614, 0.38, 0.216, 0.364, +--++, 0.802, 2.073, 37.34
 1, ['Close_norm'], None, dtw, padding, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5212, 0.032, 0.5126, 0.0277, 0.364, 0.211, 0.351, +++-+, 0.803, 1.323, 22.012
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5178, 0.0449, 0.5052, 0.0376, 0.403, 0.203, 0.306, +--++, 1.079, 0.921, 15.488
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, padding, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5417, 0.04, 0.5204, 0.0654, 0.394, 0.201, 0.334, ++-++, 1.275, 3.6, 68.247
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4986, 0.0575, 0.4962, 0.0565, 0.382, 0.218, 0.317, +---+, -0.087, -3.207, -49.373
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, padding, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.516, 0.0473, 0.5008, 0.0463, 0.374, 0.202, 0.284, +--+-, 0.54, -2.414, -40.951
 1, ['Close_norm'], None, dtw, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5185, 0.0622, 0.5074, 0.0583, 0.381, 0.216, 0.389, +--++, 0.86, 3.244, 59.1
 1, ['Close_norm'], None, dtw, time_join, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.508, 0.0232, 0.4968, 0.0177, 0.362, 0.206, 0.346, +++-+, 0.507, 1.175, 18.448
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5178, 0.0409, 0.5048, 0.0324, 0.403, 0.204, 0.316, +--++, 1.125, 0.755, 11.583
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, time_join, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5364, 0.0405, 0.5135, 0.0629, 0.395, 0.199, 0.318, ++-++, 1.141, 2.65, 47.756
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5136, 0.0594, 0.51, 0.0579, 0.381, 0.21, 0.287, +--++, 0.206, -0.583, -2.267
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, time_join, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5054, 0.041, 0.49, 0.0384, 0.373, 0.2, 0.268, +----, 0.115, -3.683, -64.175
 1, ['Close_norm'], None, dtw, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5035, 0.0728, 0.4906, 0.0727, 0.388, 0.218, 0.354, +---+, 0.3, 0.188, 9.338
 1, ['Close_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5079, 0.0611, 0.4948, 0.0565, 0.366, 0.206, 0.338, ++-++, 0.383, -1.942, -31.345
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5354, 0.0456, 0.5231, 0.0486, 0.407, 0.204, 0.311, +--++, 1.259, 2.662, 46.304
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5176, 0.0595, 0.4963, 0.071, 0.389, 0.194, 0.323, ++-++, 0.84, 0.426, 12.178
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5161, 0.0614, 0.5113, 0.0579, 0.389, 0.211, 0.31, +---+, 0.333, -3.62, -57.925
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.508, 0.0691, 0.4924, 0.0628, 0.373, 0.199, 0.285, +--+-, 0.429, -4.989, -83.428
 1, ['Close_norm'], None, dtw, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5111, 0.0586, 0.4999, 0.0542, 0.385, 0.214, 0.347, +-+-+, -0.023, 1.44, 23.165
 1, ['Close_norm'], None, dtw, pip, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.4866, 0.0332, 0.4803, 0.0294, 0.365, 0.203, 0.348, +++++, 0.667, 3.153, 52.777
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5203, 0.0566, 0.5101, 0.0523, 0.411, 0.2, 0.318, +-++-, 0.887, 2.869, 46.142
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5363, 0.0394, 0.5236, 0.0395, 0.389, 0.201, 0.334, ++-++, 1.111, 2.705, 48.929
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 5, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5011, 0.0443, 0.4929, 0.039, 0.39, 0.208, 0.3, +---+, 0.403, -2.591, -35.786
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 10, 1, RandomForestRegressor, Close_norm, Close_norm, 0.5186, 0.0224, 0.5003, 0.0156, 0.379, 0.2, 0.279, ++++-, 0.656, 1.413, 20.208
 1, ['Close_norm'], None, euclidean, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5285, 0.0409, 0.523, 0.0425, 0.009, 0.003, 0.314, ++--+, 1.333, 1.558, 35.004
 1, ['Close_norm'], None, euclidean, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5133, 0.0304, 0.4963, 0.0247, 0.008, 0.003, 0.231, +++++, 0.474, 2.503, 40.458
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5024, 0.0587, 0.4933, 0.062, 0.008, 0.003, 0.275, +---+, 0.276, 0.464, 7.32
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.512, 0.0553, 0.4921, 0.0633, 0.008, 0.002, 0.38, --+--, 0.104, 2.881, 47.521
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5038, 0.0365, 0.4913, 0.0371, 0.009, 0.003, 0.219, +-++-, 0.342, 1.585, 20.459
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5242, 0.0473, 0.4929, 0.0549, 0.008, 0.003, 0.165, ++++-, 0.859, 7.115, 108.382
 1, ['Close_norm'], None, euclidean, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.526, 0.0304, 0.5176, 0.03, 0.009, 0.003, 0.277, ++-++, 1.382, 1.165, 26.001
 1, ['Close_norm'], None, euclidean, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5107, 0.032, 0.4965, 0.0245, 0.008, 0.003, 0.226, ++++-, 0.77, 2.112, 31.251
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5075, 0.0601, 0.497, 0.0633, 0.008, 0.003, 0.285, +---+, 0.723, 0.807, 13.775
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4853, 0.0573, 0.464, 0.0666, 0.008, 0.002, 0.378, --++-, 0.456, 4.054, 66.434
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4963, 0.0289, 0.4768, 0.0275, 0.009, 0.003, 0.239, +-+++, 0.512, 2.431, 39.051
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5241, 0.0257, 0.492, 0.0338, 0.008, 0.003, 0.176, ++++-, 1.179, 7.764, 121.656
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5186, 0.0243, 0.5097, 0.0201, 0.009, 0.003, 0.342, ---++, 0.72, -2.219, -27.718
 1, ['Close_norm'], None, euclidean, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5213, 0.0396, 0.5075, 0.0347, 0.008, 0.003, 0.2, ++++-, 0.83, 3.366, 51.654
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4872, 0.0789, 0.4785, 0.0859, 0.008, 0.003, 0.255, +---+, 0.449, -1.701, -26.813
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5093, 0.0457, 0.4929, 0.0517, 0.008, 0.002, 0.415, +-+++, 0.679, 4.759, 79.941
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4766, 0.07, 0.4417, 0.0852, 0.009, 0.003, 0.227, +--+-, 0.469, -1.016, -19.859
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5241, 0.0436, 0.4852, 0.0333, 0.008, 0.003, 0.176, ++++-, 1.02, 4.312, 65.761
 1, ['Close_norm'], None, euclidean, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5435, 0.0488, 0.5347, 0.0457, 0.009, 0.003, 0.294, +--++, 0.628, 0.409, 18.141
 1, ['Close_norm'], None, euclidean, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5109, 0.0606, 0.493, 0.0579, 0.008, 0.003, 0.188, ++++-, 0.148, 1.908, 24.253
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4872, 0.0782, 0.4741, 0.0875, 0.008, 0.003, 0.27, +---+, 0.347, -2.522, -39.633
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5094, 0.0395, 0.486, 0.0533, 0.008, 0.003, 0.394, +-++-, 0.519, 1.162, 16.402
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5138, 0.0375, 0.4919, 0.0459, 0.009, 0.003, 0.217, -+-+-, 0.542, 0.067, -0.697
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.516, 0.0259, 0.4776, 0.0248, 0.008, 0.003, 0.149, +++++, 1.016, 6.667, 111.77
 1, ['Close_norm'], None, pearson, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4986, 0.0416, 0.4913, 0.0429, 0.009, 0.003, 0.359, ----+, 0.502, -3.645, -49.444
 1, ['Close_norm'], None, pearson, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5267, 0.0332, 0.5082, 0.0304, 0.008, 0.003, 0.245, +-+++, 0.671, 2.679, 41.906
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4923, 0.0516, 0.4825, 0.053, 0.008, 0.003, 0.315, +--++, 0.016, 1.871, 29.028
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4772, 0.0366, 0.459, 0.0411, 0.008, 0.002, 0.434, --++-, -0.33, 0.985, 11.303
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5065, 0.0691, 0.4822, 0.0712, 0.009, 0.003, 0.187, +--+-, 0.749, 0.319, 1.67
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5188, 0.0315, 0.4775, 0.05, 0.008, 0.003, 0.149, ++++-, 1.099, 6.613, 102.905
 1, ['Close_norm'], None, pearson, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5037, 0.0295, 0.4965, 0.0297, 0.009, 0.003, 0.317, ----+, 0.684, -4.263, -63.734
 1, ['Close_norm'], None, pearson, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5107, 0.0371, 0.5017, 0.0334, 0.008, 0.003, 0.255, +-++-, 0.663, 1.853, 26.364
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4874, 0.05, 0.4757, 0.0509, 0.008, 0.003, 0.268, +---+, 0.359, 0.805, 13.235
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4665, 0.048, 0.4519, 0.0481, 0.008, 0.002, 0.413, --++-, -0.19, 1.834, 27.137
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4965, 0.053, 0.4646, 0.0643, 0.009, 0.003, 0.182, +--+-, 0.698, -0.181, -4.458
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5348, 0.0453, 0.5072, 0.0487, 0.008, 0.003, 0.16, ++++-, 1.092, 7.623, 119.615
 1, ['Close_norm'], None, pearson, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4987, 0.0358, 0.4875, 0.0346, 0.009, 0.003, 0.349, ----+, 0.364, -4.156, -63.134
 1, ['Close_norm'], None, pearson, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5186, 0.0358, 0.5028, 0.036, 0.008, 0.003, 0.25, ++-++, 0.766, 3.48, 59.239
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4721, 0.064, 0.4562, 0.0731, 0.008, 0.003, 0.321, +----, -0.385, -3.355, -57.324
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4877, 0.0606, 0.4669, 0.0732, 0.008, 0.003, 0.353, --+++, 0.553, 2.766, 52.913
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5089, 0.0557, 0.4744, 0.0675, 0.009, 0.003, 0.185, ++-+-, 0.704, 0.307, 4.741
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5162, 0.0492, 0.4833, 0.0654, 0.008, 0.003, 0.197, ++++-, 0.864, 6.337, 97.014
 1, ['Close_norm'], None, pearson, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.531, 0.0493, 0.5242, 0.0503, 0.009, 0.003, 0.292, ---++, 0.583, -1.13, -7.194
 1, ['Close_norm'], None, pearson, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5106, 0.0278, 0.4918, 0.021, 0.008, 0.003, 0.231, +--++, 0.591, 0.881, 16.536
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4821, 0.0641, 0.4674, 0.0677, 0.008, 0.003, 0.313, +---+, -0.62, -1.296, -15.231
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, pearson, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4852, 0.0066, 0.4612, 0.0295, 0.008, 0.003, 0.399, ----+, 0.116, -2.086, -31.147
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5088, 0.049, 0.4873, 0.0566, 0.009, 0.003, 0.192, +-++-, 0.674, 0.806, 12.02
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5108, 0.0586, 0.478, 0.0538, 0.008, 0.003, 0.16, +--+-, 0.595, 2.922, 45.41
 1, ['Close_norm'], None, co-integration, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5411, 0.0405, 0.5331, 0.0466, 0.009, 0.003, 0.329, +-+++, 1.019, 3.159, 55.945
 1, ['Close_norm'], None, co-integration, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.532, 0.0401, 0.5194, 0.037, 0.008, 0.003, 0.25, -++++, 1.028, 2.957, 52.055
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5001, 0.054, 0.4787, 0.0674, 0.008, 0.003, 0.27, +--+-, -0.323, -1.339, -28.882
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5014, 0.0625, 0.4671, 0.0776, 0.008, 0.003, 0.289, +-++-, -0.092, 0.739, 12.077
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4938, 0.0589, 0.4516, 0.0795, 0.012, 0.007, 0.214, X--+-, -0.149, -0.511, -5.885
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5241, 0.0629, 0.4833, 0.0565, 0.008, 0.003, 0.125, ++++-, 1.06, 7.89, 123.514
 1, ['Close_norm'], None, co-integration, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5189, 0.0511, 0.5072, 0.0545, 0.009, 0.003, 0.302, +-++-, 1.064, 2.521, 39.613
 1, ['Close_norm'], None, co-integration, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5371, 0.0344, 0.5199, 0.0414, 0.008, 0.003, 0.255, +++-+, 0.937, 3.097, 53.934
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5026, 0.0521, 0.4733, 0.0665, 0.008, 0.003, 0.257, +--+-, 0.047, 0.769, 8.963
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4556, 0.0488, 0.4207, 0.0515, 0.008, 0.003, 0.297, --+--, -0.301, -1.685, -31.199
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5038, 0.0717, 0.4612, 0.0911, 0.012, 0.007, 0.189, X--+-, -0.276, 0.151, 3.655
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5214, 0.054, 0.4864, 0.0549, 0.008, 0.003, 0.162, ++++-, 0.813, 6.38, 100.531
 1, ['Close_norm'], None, co-integration, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5237, 0.0346, 0.5123, 0.037, 0.009, 0.003, 0.337, +--++, 0.76, -0.562, -7.289
 1, ['Close_norm'], None, co-integration, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5346, 0.0311, 0.5035, 0.0454, 0.008, 0.003, 0.268, +++++, 0.979, 2.7, 44.315
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4974, 0.0411, 0.4831, 0.055, 0.009, 0.003, 0.308, +--+-, -0.476, -5.069, -82.662
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4798, 0.0325, 0.4657, 0.0337, 0.008, 0.003, 0.377, ++---, 0.073, -3.767, -64.668
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5113, 0.0671, 0.4659, 0.096, 0.012, 0.008, 0.2, --++-, 0.44, 2.882, 49.08
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.524, 0.0386, 0.4852, 0.0422, 0.008, 0.003, 0.159, +++++, 1.34, 7.798, 126.822
 1, ['Close_norm'], None, co-integration, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5287, 0.032, 0.5135, 0.0325, 0.01, 0.003, 0.324, +--++, 0.548, -0.934, -9.923
 1, ['Close_norm'], None, co-integration, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5401, 0.0461, 0.5278, 0.0434, 0.008, 0.003, 0.263, ++++-, 0.992, 6.24, 95.734
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4947, 0.069, 0.479, 0.0774, 0.008, 0.003, 0.328, +--++, 0.094, -3.685, -58.348
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, pip, 50, 10, 1, RandomForestRegressor, Close_proc, Close_norm, 0.4825, 0.0262, 0.4544, 0.04, 0.008, 0.003, 0.332, --++-, 0.284, 0.829, 17.077
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, pip, 50, 5, 1, RandomForestRegressor, Close_proc, Close_norm, 0.5163, 0.0476, 0.4709, 0.0777, 0.013, 0.008, 0.164, X-++-, 0.23, -0.083, -6.396
