No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, delay_time_join, 50, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4844, 0.0478, 0.4383, 0.0937, 0.008, 0.003, 0.123, +X-+-, 0.072, -3.718, -61.99
 1, ['Close_norm'], None, dtw, pip, 50, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4811, 0.0466, 0.4576, 0.0599, 0.008, 0.003, 0.135, ---++, 0.202, -0.804, -6.696
 1, ['Close_norm'], None, dtw, pip, 50, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5106, 0.0491, 0.4693, 0.0574, 0.008, 0.003, 0.117, -++++, 1.265, 4.924, 83.936
 1, ['Close_norm'], None, dtw, pip, 50, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4785, 0.0325, 0.4011, 0.0631, 0.008, 0.003, 0.108, X-+--, 0.439, -1.096, -17.241
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4824, 0.0628, 0.4653, 0.0739, 0.008, 0.003, 0.276, +----, 0.093, -4.033, -68.868
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 50, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4825, 0.0581, 0.4124, 0.0581, 0.008, 0.003, 0.157, +----, -0.414, -3.759, -63.441
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5552, 0.0373, 0.5242, 0.0355, 0.008, 0.003, 0.396, +-+++, 0.822, 4.938, 81.199
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 50, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5094, 0.0371, 0.4835, 0.0334, 0.008, 0.003, 0.165, -+-++, 0.855, 1.596, 34.308
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, dtw, pip, 50, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5175, 0.0581, 0.4854, 0.0665, 0.008, 0.004, 0.263, ++--+, 0.371, -1.922, -35.597
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, dtw, pip, 50, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4884, 0.0382, 0.4111, 0.0671, 0.008, 0.003, 0.09, --X++, 0.361, -0.078, 7.889
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4937, 0.0395, 0.4778, 0.0481, 0.008, 0.003, 0.147, +--+-, 0.525, -1.561, -25.207
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4655, 0.0231, 0.4239, 0.0356, 0.008, 0.003, 0.165, ++-+-, 0.248, 0.518, 6.412
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, dtw, pip, 50, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4844, 0.0491, 0.4453, 0.0779, 0.008, 0.003, 0.151, --++-, 0.493, 0.942, 15.639
 
