No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5061, 0.0449, 0.4879, 0.04, 0.453, 0.217, ++--+, 0.277, 0.708, 1.249, 20.282, 0.012, 0.981, 4.594, 75.671
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4987, 0.0375, 0.4815, 0.0417, 0.514, 0.227, +-+--, 0.244, 0.94, 2.778, 40.174, 0.012, 1.094, 5.358, 85.617
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5106, 0.0479, 0.4949, 0.0441, 0.458, 0.2, ++-++, 0.269, 1.089, 2.663, 44.847, 0.013, 1.064, 4.99, 83.858
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5026, 0.008, 0.482, 0.033, 0.524, 0.223, +-++-, 0.218, 1.365, 4.24, 66.527, 0.013, 1.308, 5.779, 94.698
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5127, 0.0441, 0.4983, 0.041, 0.474, 0.219, +-+-+, 0.254, 0.435, 3.324, 52.395, 0.014, 0.93, 5.465, 90.695
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5099, 0.0413, 0.4886, 0.028, 0.544, 0.235, +-+--, 0.228, 0.429, 4.703, 70.1, 0.014, 0.879, 6.154, 99.548
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.505, 0.0503, 0.4976, 0.048, 0.452, 0.211, ++-++, 0.278, 1.578, 3.68, 60.31, 0.013, 1.159, 5.273, 87.478
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5177, 0.0446, 0.4857, 0.0605, 0.602, 0.208, +++++, 0.204, 1.42, 4.777, 81.359, 0.013, 1.296, 5.821, 98.002
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5, 0.038, 0.4836, 0.0381, 0.505, 0.211, ++++-, 0.258, 1.105, 3.952, 59.127, 0.013, 0.921, 5.409, 86.886
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5201, 0.0233, 0.5123, 0.0182, 0.461, 0.209, ++++-, 0.28, 1.476, 5.132, 77.283, 0.013, 1.251, 6.295, 101.062
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.504, 0.0376, 0.4647, 0.064, 0.684, 0.271, -+-++, 0.116, 1.313, -0.941, -12.898, 0.013, 1.402, 3.259, 55.972
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5203, 0.032, 0.5021, 0.035, 0.517, 0.209, +-++-, 0.267, 1.048, 4.865, 75.443, 0.013, 1.017, 6.162, 100.143
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5057, 0.0468, 0.498, 0.0423, 0.491, 0.223, ++++-, 0.257, 1.129, 4.853, 73.298, 0.014, 1.245, 6.084, 98.931
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4941, 0.0389, 0.4687, 0.0433, 0.765, 0.387, ----+, 0.13, 0.598, -1.887, -26.317, 0.014, 1.629, 2.714, 49.124
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5057, 0.0383, 0.4836, 0.0307, 0.56, 0.264, +--++, 0.223, 0.805, 1.114, 16.39, 0.014, 1.152, 4.214, 70.477
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5137, 0.0458, 0.4988, 0.0361, 0.445, 0.225, +++++, 0.255, 1.792, 6.971, 107.117, 0.012, 1.453, 7.455, 119.089
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4912, 0.0175, 0.458, 0.0584, 0.499, 0.227, +-+--, 0.175, 1.298, 2.112, 30.893, 0.012, 1.244, 5.025, 80.976
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5133, 0.047, 0.494, 0.0432, 0.47, 0.224, +-++-, 0.237, 1.45, 4.937, 79.52, 0.013, 1.25, 6.128, 101.195
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5105, 0.0301, 0.4836, 0.0514, 0.504, 0.232, +++++, 0.213, 1.274, 5.184, 82.982, 0.013, 1.121, 6.251, 102.925
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5043, 0.0567, 0.4871, 0.0532, 0.497, 0.237, +-++-, 0.214, 0.885, 5.769, 87.872, 0.014, 1.316, 6.687, 108.434
