No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5305, 0.0641, 0.5125, 0.0552, 0.64, 0.566, +--++, 0.274, 0.565, 2.06, 17.86, 0.018, 1.417, 4.572, 29.692
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4771, 0.0332, 0.4277, 0.0583, 0.823, 0.576, D--++, 0.171, -0.335, -5.391, -27.136, 0.018, 0.222, 0.846, 7.194
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5116, 0.0421, 0.4932, 0.041, 0.69, 0.621, +---+, 0.254, 0.106, -1.358, 2.688, 0.02, 0.721, 2.057, 15.392
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5351, 0.0419, 0.4974, 0.0936, 0.86, 0.659, D+-++, 0.203, 0.028, -0.362, 12.996, 0.02, 0.609, 2.555, 20.546
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5324, 0.0388, 0.502, 0.0462, 0.714, 0.648, +---+, 0.212, 0.232, -0.483, 5.708, 0.022, 1.334, 2.553, 16.294
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5064, 0.0776, 0.4641, 0.1089, 0.936, 0.717, D--++, 0.178, -0.195, -3.531, -6.612, 0.022, 0.163, 1.029, 10.134
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4892, 0.0355, 0.4307, 0.0686, 0.828, 0.638, +---D, 0.171, -0.353, -3.524, -19.988, 0.018, 0.563, 1.603, 9.292
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5256, 0.0675, 0.4448, 0.1052, 1.158, 0.698, D+-+D, 0.12, 0.137, 3.516, 30.18, 0.018, 0.539, 5.123, 34.376
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4929, 0.0231, 0.4238, 0.0853, 1.047, 0.669, D--+D, 0.193, -0.474, -2.624, -11.084, 0.018, 0.221, 2.053, 13.744
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.526, 0.0332, 0.4705, 0.073, 0.853, 0.684, ++-+D, 0.212, 0.789, 0.885, 9.436, 0.02, 0.961, 3.047, 17.842
