No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 5, 1, LSTM, Close_norm, Close_norm, 0.5214, 0.0498, 0.4928, 0.0612, 0.399, 0.213, +-++-, 0.2, 1.272, 2.495, 34.403, 0.012, 1.565, 5.217, 82.732
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 10, 5, 1, LSTM, Close_norm, Close_norm, 0.5162, 0.0236, 0.4869, 0.0606, 0.588, 0.242, ++++-, 0.157, 1.155, 2.425, 34.117, 0.012, 1.163, 5.182, 82.588
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 10, 1, LSTM, Close_norm, Close_norm, 0.5, 0.0559, 0.475, 0.0659, 0.408, 0.189, +-+--, 0.197, -0.131, -1.03, -22.693, 0.013, 0.53, 3.144, 50.088
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 10, 10, 1, LSTM, Close_norm, Close_norm, 0.4973, 0.0487, 0.4453, 0.0975, 0.681, 0.304, ---+-, 0.141, 1.258, -0.547, -9.808, 0.013, 1.064, 3.385, 56.53
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 15, 1, LSTM, Close_norm, Close_norm, 0.4701, 0.0314, 0.4373, 0.0267, 0.522, 0.256, +----, 0.137, -0.029, -3.383, -59.145, 0.014, 0.825, 2.111, 34.925
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 10, 15, 1, LSTM, Close_norm, Close_norm, 0.5385, 0.0423, 0.5134, 0.0596, 0.75, 0.335, +-+++, 0.188, 1.265, 5.029, 82.72, 0.014, 1.402, 6.317, 105.858
 1, ['Close_norm'], None, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.5011, 0.0567, 0.4852, 0.0567, 0.315, 0.186, +---+, 0.215, 0.694, -1.352, -21.86, 0.012, 1.647, 3.293, 54.6
 1, ['Close_norm'], SAX, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.5261, 0.0215, 0.5042, 0.0409, 0.565, 0.257, +--++, 0.302, 0.921, 0.371, 8.851, 0.012, 1.235, 4.155, 69.956
 1, ['Close_norm'], None, co-integration, padding, 25, 10, 1, LSTM, Close_norm, Close_norm, 0.5027, 0.0376, 0.4756, 0.0506, 0.355, 0.178, +-+-+, 0.205, 0.604, 0.388, 4.744, 0.013, 1.322, 3.853, 63.806
 1, ['Close_norm'], SAX, co-integration, padding, 25, 10, 1, LSTM, Close_norm, Close_norm, 0.4973, 0.0244, 0.4684, 0.0434, 0.642, 0.305, ++---, 0.215, 1.012, -0.97, -19.012, 0.013, 1.318, 3.174, 51.928
 1, ['Close_norm'], None, co-integration, padding, 25, 15, 1, LSTM, Close_norm, Close_norm, 0.5012, 0.0548, 0.4703, 0.0616, 0.388, 0.226, +---+, 0.211, 0.265, -3.251, -50.695, 0.014, 0.961, 2.177, 39.15
 1, ['Close_norm'], SAX, co-integration, padding, 25, 15, 1, LSTM, Close_norm, Close_norm, 0.5157, 0.0516, 0.4845, 0.0701, 0.656, 0.314, +--+-, 0.219, 1.038, 0.0, -1.364, 0.014, 1.457, 3.803, 63.815
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.5251, 0.0405, 0.5144, 0.0492, 0.448, 0.213, +---+, 0.219, 0.224, -2.985, -46.305, 0.013, 0.833, 1.941, 34.17
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.4772, 0.0361, 0.4099, 0.0787, 0.927, 0.296, D---+, 0.091, 0.619, -3.465, -54.73, 0.013, 1.221, 1.701, 29.958
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.5277, 0.0286, 0.5148, 0.0305, 0.537, 0.238, +-+-+, 0.217, 0.886, 5.63, 88.058, 0.013, 1.017, 6.248, 101.352
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 10, 1, LSTM, Close_norm, Close_norm, 0.4906, 0.0463, 0.4474, 0.0744, 0.522, 0.259, D----, 0.162, 0.456, -3.474, -56.203, 0.013, 1.365, 1.992, 34.319
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 25, 10, 1, LSTM, Close_norm, Close_norm, 0.469, 0.0132, 0.403, 0.0464, 1.096, 0.317, D----, 0.07, 0.024, -4.265, -73.049, 0.013, 0.82, 1.597, 25.897
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 25, 10, 1, LSTM, Close_norm, Close_norm, 0.4827, 0.0494, 0.447, 0.0633, 0.642, 0.336, +-+--, 0.189, 0.284, -1.49, -28.012, 0.013, 1.026, 2.984, 48.415
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, padding, 25, 15, 1, LSTM, Close_norm, Close_norm, 0.5058, 0.0148, 0.4588, 0.0502, 0.623, 0.311, --+-+, 0.147, 0.908, -0.542, -8.024, 0.014, 1.246, 3.386, 58.27
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, padding, 25, 15, 1, LSTM, Close_norm, Close_norm, 0.4824, 0.0579, 0.4305, 0.0869, 1.108, 0.31, D---+, 0.092, 0.554, -2.556, -38.478, 0.014, 1.635, 2.379, 43.043
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, padding, 25, 15, 1, LSTM, Close_norm, Close_norm, 0.4709, 0.0393, 0.4333, 0.0459, 0.661, 0.358, ----+, 0.225, -0.268, -5.309, -85.342, 0.014, 0.344, 1.003, 19.611
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.5412, 0.0518, 0.5329, 0.0496, 0.376, 0.206, +-++-, 0.222, 1.608, 3.817, 56.66, 0.012, 1.666, 5.878, 93.86
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, padding, 25, 5, 1, LSTM, Close_norm, Close_norm, 0.5487, 0.0384, 0.5294, 0.0523, 0.557, 0.233, ++++-, 0.19, 1.609, 4.592, 68.14, 0.012, 1.406, 6.265, 99.6
 
