No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5085, 0.0602, 0.4874, 0.0612, 0.461, 0.219, +--++, 0.252, 0.721, 2.51, 40.734, 0.012, 1.003, 5.224, 85.897
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5087, 0.0413, 0.488, 0.0508, 0.521, 0.226, +++--, 0.247, 1.028, 4.154, 61.43, 0.012, 1.124, 6.046, 96.245
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5292, 0.0433, 0.505, 0.0462, 0.47, 0.207, ++-++, 0.242, 1.166, 3.527, 55.652, 0.013, 1.069, 5.422, 89.26
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.508, 0.0225, 0.4871, 0.0385, 0.536, 0.223, +++--, 0.229, 1.348, 4.229, 66.616, 0.013, 1.284, 5.773, 94.743
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4985, 0.0367, 0.4814, 0.0351, 0.482, 0.224, +---+, 0.242, 0.522, -0.24, -5.354, 0.014, 1.009, 3.683, 61.82
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.507, 0.0211, 0.4818, 0.0211, 0.547, 0.234, +-+++, 0.211, 1.075, 5.013, 80.11, 0.014, 1.369, 6.309, 104.553
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5024, 0.051, 0.4911, 0.0519, 0.462, 0.211, ++-++, 0.258, 1.525, 3.877, 66.368, 0.013, 1.095, 5.371, 90.507
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4975, 0.043, 0.4495, 0.0745, 0.619, 0.207, D-+++, 0.154, 1.039, 4.601, 77.29, 0.013, 0.697, 5.733, 95.968
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.51, 0.0411, 0.4918, 0.0432, 0.513, 0.208, ++++-, 0.258, 0.984, 5.089, 79.347, 0.013, 0.811, 5.977, 96.996
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5148, 0.0182, 0.5054, 0.0159, 0.472, 0.209, ++++-, 0.264, 1.385, 5.161, 78.865, 0.013, 1.187, 6.31, 101.853
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4986, 0.0406, 0.4558, 0.0575, 0.696, 0.268, +--++, 0.11, 1.257, -0.986, -14.996, 0.013, 1.495, 3.236, 54.923
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5067, 0.0401, 0.4893, 0.0292, 0.534, 0.216, ++---, 0.262, 1.26, 1.337, 15.737, 0.013, 1.378, 4.398, 70.289
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5086, 0.0268, 0.5001, 0.0222, 0.5, 0.222, ++++-, 0.269, 0.978, 4.571, 67.67, 0.014, 1.194, 5.943, 96.117
