No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5163, 0.0627, 0.4937, 0.057, 0.686, 0.581, +--++, 0.246, 0.677, -2.199, -4.62, 0.018, 0.99, 2.442, 18.452
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.4984, 0.0428, 0.4492, 0.072, 0.839, 0.58, D---+, 0.182, -0.49, -5.956, -32.652, 0.018, 0.299, 0.564, 4.436
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5353, 0.0532, 0.5121, 0.06, 0.736, 0.636, +--++, 0.219, 0.321, -0.136, 7.412, 0.02, 0.696, 2.668, 17.754
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5078, 0.0251, 0.4685, 0.0765, 0.903, 0.665, D--++, 0.2, -0.25, -3.099, -7.244, 0.02, 0.188, 1.187, 10.426
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5238, 0.0568, 0.4878, 0.0695, 0.75, 0.678, ++--+, 0.165, 0.245, -0.613, 2.28, 0.022, 1.238, 2.488, 14.58
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5194, 0.0593, 0.4688, 0.101, 0.986, 0.738, D+-++, 0.191, 0.199, -1.628, 1.768, 0.022, 0.468, 1.98, 14.324
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.522, 0.049, 0.4927, 0.0531, 0.71, 0.593, ++--+, 0.258, 0.885, 1.794, 13.08, 0.018, 1.13, 4.262, 25.826
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5001, 0.0313, 0.4213, 0.0808, 1.181, 0.67, D+-+D, 0.113, 0.099, -1.418, -3.736, 0.018, 0.512, 2.656, 17.418
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5182, 0.0345, 0.4656, 0.077, 0.996, 0.627, D--++, 0.196, 0.209, -1.509, -1.032, 0.018, 0.711, 2.61, 18.77
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.522, 0.0299, 0.4922, 0.047, 0.739, 0.656, +---+, 0.26, 0.268, -1.95, -4.132, 0.02, 0.837, 1.629, 11.058
